step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
845000 1946 1054 19 6
850000 1942 1058 19 6
855000 1942 1058 19 6
860000 1955 1045 19 6
865000 1960 1040 19 6
870000 1956 1044 19 6
875000 1952 1048 19 6
880000 1948 1052 19 6
885000 1961 1039 19 6
890000 1966 1034 19 6
895000 1965 1035 19 6
900000 1963 1037 19 6
905000 1971 1029 19 6
910000 1963 1037 19 6
915000 1954 1046 19 6
920000 1958 1042 19 6
925000 1955 1045 19 6
930000 1957 1043 19 6
935000 1955 1045 19 6
940000 1947 1053 19 6
945000 1950 1050 19 6
950000 1953 1047 19 6
955000 1967 1033 19 6
960000 1962 1038 19 6
965000 1965 1035 19 6
970000 1962 1038 19 6
975000 1969 1031 19 6
980000 1968 1032 19 6
985000 1975 1025 19 6
990000 1973 1027 19 6
995000 1967 1033 19 6
1000000 1961 1039 19 6
1005000 1971 1029 19 6
1010000 1963 1037 19 6
1015000 1963 1037 19 6
1020000 1973 1027 19 6
1025000 1966 1034 19 6
1030000 1966 1034 19 6
1035000 1976 1024 19 6
1040000 1956 1044 19 6
1045000 1963 1037 19 6
1050000 1952 1048 19 6
1055000 1967 1033 19 6
1060000 1958 1042 19 6
1065000 1949 1051 19 6
1070000 1959 1041 19 6
1075000 1962 1038 19 6
1080000 1965 1035 19 6
1085000 1959 1041 19 6
1090000 1969 1031 19 6
1095000 1969 1031 19 6
1100000 1964 1036 19 6
1105000 1967 1033 19 6
1110000 1971 1029 19 6
1115000 1967 1033 19 6
1120000 1963 1037 19 6
1125000 1977 1023 19 6
1130000 1991 1009 19 6
1135000 1976 1024 19 6
1140000 1976 1024 19 6
1145000 1971 1029 19 6
1150000 1976 1024 19 6
1155000 1969 1031 19 6
1160000 1965 1035 19 6
1165000 1970 1030 19 6
1170000 1976 1024 19 6
1175000 1984 1016 19 6
1180000 1975 1025 19 6
1185000 1965 1035 19 6
1190000 1966 1034 19 6
1195000 1965 1035 19 6
1200000 1970 1030 19 6
1205000 1965 1035 19 6
1210000 1967 1033 19 6
1215000 1966 1034 19 6
1220000 1976 1024 19 6
1225000 1967 1033 20 5
1230000 1973 1027 20 5
1235000 1981 1019 20 5
1240000 1982 1018 20 5
1245000 1979 1021 20 5
1250000 1989 1011 20 5
1255000 2004 996 20 5
1260000 1999 1001 20 5
1265000 2009 991 20 5
1270000 2002 998 21 4
1275000 1998 1002 19 6
1280000 1990 1010 20 5
1285000 1997 1003 20 5
1290000 1990 1010 21 4
1295000 1999 1001 21 4
1300000 1996 1004 21 4
1305000 2000 1000 21 4
1310000 1996 1004 21 4
1315000 1984 1016 21 4
1320000 1990 1010 21 4
1325000 1994 1006 21 4
1330000 1990 1010 21 4
1335000 1977 1023 20 5
1340000 1989 1011 20 5
1345000 1994 1006 20 5
1350000 1990 1010 21 4
1355000 1994 1006 21 4
1360000 2001 999 21 4
1365000 2001 999 19 6
1370000 2008 992 19 6
1375000 2003 997 21 4
1380000 2008 992 20 5
1385000 2002 998 19 6
1390000 2002 998 20 5
1395000 2001 999 19 6
1400000 2000 1000 19 6
1405000 1998 1002 20 5
1410000 1996 1004 20 5
1415000 1995 1005 20 5
1420000 1990 1010 21 4
1425000 1992 1008 20 5
1430000 1983 1017 20 5
1435000 1982 1018 20 5
1440000 1993 1007 21 4
1445000 1981 1019 20 5
1450000 1985 1015 20 5
1455000 1998 1002 20 5
1460000 1992 1008 21 4
1465000 1995 1005 20 5
1470000 1988 1012 19 6
1475000 1986 1014 20 5
1480000 1996 1004 21 4
1485000 1988 1012 21 4
1490000 1972 1028 21 4
1495000 1985 1015 21 4
1500000 1984 1016 21 4
1505000 1984 1016 21 4
1510000 1992 1008 21 4
1515000 1993 1007 21 4
1520000 1989 1011 21 4
1525000 1993 1007 20 5
1530000 1982 1018 20 5
1535000 1986 1014 20 5
1540000 1987 1013 20 5
1545000 1996 1004 20 5
1550000 1996 1004 20 5
1555000 1991 1009 20 5
1560000 1986 1014 20 5
1565000 1995 1005 20 5
1570000 1998 1002 20 5
1575000 1999 1001 20 5
1580000 2000 1000 20 5
1585000 1999 1001 21 4
1590000 1992 1008 20 5
1595000 1986 1014 21 4
1600000 1992 1008 20 5
1605000 1994 1006 20 5
1610000 1978 1022 20 5
1615000 1985 1015 20 5
1620000 1988 1012 20 5
1625000 1990 1010 20 5
1630000 1994 1006 20 5
1635000 2003 997 20 5
1640000 1986 1014 20 5
1645000 1992 1008 20 5
1650000 1990 1010 20 5
1655000 1987 1013 20 5
1660000 1996 1004 21 4
1665000 2000 1000 21 4
1670000 1998 1002 21 4
1675000 1998 1002 21 4
1680000 2000 1000 21 4
1685000 1995 1005 21 4
1690000 1990 1010 20 5
1695000 1984 1016 21 4
1700000 1980 1020 21 4
1705000 1976 1024 21 4
1710000 1988 1012 21 4
1715000 1993 1007 21 4
1720000 1981 1019 21 4
1725000 1978 1022 21 4
1730000 1985 1015 21 4
1735000 1977 1023 21 4
1740000 1976 1024 21 4
1745000 1967 1033 21 4
1750000 1974 1026 21 4
1755000 1990 1010 21 4
1760000 1999 1001 21 4
1765000 1986 1014 21 4
1770000 1997 1003 21 4
1775000 1988 1012 21 4
1780000 1989 1011 21 4
1785000 1986 1014 21 4
1790000 1992 1008 21 4
1795000 1988 1012 21 4
1800000 1990 1010 21 4
1805000 1996 1004 21 4
1810000 1996 1004 21 4
1815000 1997 1003 21 4
1820000 1997 1003 21 4
1825000 1997 1003 21 4
1830000 1999 1001 21 4
1835000 2002 998 21 4
1840000 1991 1009 21 4
1845000 1974 1026 21 4
1850000 1993 1007 21 4
1855000 1992 1008 21 4
1860000 1991 1009 21 4
1865000 1996 1004 21 4
1870000 1993 1007 21 4
1875000 2001 999 21 4
1880000 1993 1007 21 4
1885000 1993 1007 21 4
1890000 1999 1001 21 4
1895000 1993 1007 21 4
1900000 1997 1003 21 4
1905000 1991 1009 21 4
1910000 1998 1002 21 4
1915000 1992 1008 21 4
1920000 1986 1014 21 4
1925000 1989 1011 21 4
1930000 1991 1009 21 4
1935000 1986 1014 21 4
1940000 1992 1008 21 4
1945000 1987 1013 21 4
1950000 1987 1013 21 4
1955000 1988 1012 21 4
1960000 1991 1009 21 4
1965000 1994 1006 21 4
1970000 1983 1017 21 4
1975000 1984 1016 21 4
1980000 1989 1011 21 4
1985000 1982 1018 21 4
1990000 1977 1023 21 4
1995000 1977 1023 21 4
2000000 1988 1012 21 4
2005000 1988 1012 21 4
2010000 1983 1017 20 5
2015000 1984 1016 21 4
2020000 1978 1022 21 4
2025000 1984 1016 21 4
2030000 1988 1012 21 4
2035000 1986 1014 21 4
2040000 1993 1007 21 4
2045000 1989 1011 21 4
2050000 1979 1021 21 4
2055000 1978 1022 21 4
2060000 1981 1019 21 4
2065000 1979 1021 21 4
2070000 1971 1029 21 4
2075000 1981 1019 21 4
2080000 1983 1017 21 4
2085000 1983 1017 21 4
2090000 1981 1019 21 4
2095000 1980 1020 21 4
2100000 1989 1011 21 4
2105000 1981 1019 21 4
2110000 1983 1017 21 4
2115000 1974 1026 21 4
2120000 1973 1027 21 4
2125000 1963 1037 21 4
2130000 1972 1028 21 4
2135000 1964 1036 21 4
2140000 1973 1027 21 4
2145000 1967 1033 21 4
2150000 1982 1018 21 4
2155000 1975 1025 21 4
2160000 1984 1016 21 4
2165000 1981 1019 21 4
2170000 1983 1017 21 4
2175000 1976 1024 21 4
2180000 1977 1023 21 4
2185000 1990 1010 21 4
2190000 1993 1007 21 4
2195000 1994 1006 21 4
2200000 1996 1004 21 4
2205000 1989 1011 21 4
2210000 1977 1023 21 4
2215000 1988 1012 21 4
2220000 1995 1005 21 4
2225000 1986 1014 21 4
2230000 1992 1008 21 4
2235000 1987 1013 21 4
2240000 1982 1018 21 4
2245000 1980 1020 21 4
2250000 1979 1021 21 4
2255000 1999 1001 21 4
2260000 1987 1013 21 4
2265000 1983 1017 21 4
2270000 1995 1005 21 4
2275000 1989 1011 21 4
2280000 1990 1010 21 4
2285000 1994 1006 21 4
2290000 1996 1004 21 4
2295000 2001 999 21 4
2300000 2007 993 21 4
2305000 1995 1005 21 4
2310000 2000 1000 21 4
2315000 1998 1002 21 4
2320000 2001 999 21 4
2325000 1998 1002 21 4
2330000 2004 996 21 4
2335000 2006 994 21 4
2340000 2006 994 21 4
2345000 2014 986 21 4
2350000 2006 994 21 4
2355000 2001 999 21 4
2360000 1994 1006 21 4
2365000 2007 993 21 4
2370000 2010 990 21 4
2375000 2006 994 21 4
2380000 1996 1004 21 4
2385000 2013 987 21 4
2390000 2017 983 21 4
2395000 2010 990 21 4
2400000 2002 998 21 4
2405000 1999 1001 21 4
2410000 1999 1001 21 4
2415000 1998 1002 21 4
2420000 1997 1003 21 4
2425000 1999 1001 21 4
2430000 1997 1003 21 4
2435000 1992 1008 21 4
2440000 1997 1003 21 4
2445000 2007 993 21 4
2450000 1998 1002 21 4
2455000 1996 1004 21 4
2460000 2009 991 21 4
2465000 2002 998 21 4
2470000 1998 1002 21 4
2475000 1996 1004 21 4
2480000 1992 1008 21 4
2485000 1992 1008 21 4
2490000 2008 992 21 4
2495000 1998 1002 21 4
2500000 2001 999 21 4
2505000 1994 1006 21 4
2510000 1996 1004 21 4
2515000 2001 999 21 4
2520000 2006 994 21 4
2525000 1997 1003 21 4
2530000 1997 1003 21 4
2535000 1990 1010 21 4
2540000 1977 1023 21 4
2545000 1997 1003 21 4
2550000 2001 999 21 4
2555000 2000 1000 21 4
2560000 1993 1007 21 4
2565000 2002 998 21 4
2570000 2001 999 21 4
2575000 2004 996 21 4
2580000 2000 1000 21 4
2585000 2003 997 21 4
2590000 2012 988 21 4
2595000 1994 1006 21 4
2600000 1999 1001 21 4
2605000 2015 985 21 4
2610000 2004 996 21 4
2615000 2013 987 21 4
2620000 2011 989 21 4
2625000 2012 988 21 4
2630000 2019 981 21 4
2635000 2014 986 21 4
2640000 2022 978 21 4
2645000 2029 971 21 4
2650000 2010 990 21 4
2655000 2020 980 21 4
2660000 2022 978 21 4
2665000 2020 980 21 4
2670000 2018 982 21 4
2675000 2017 983 21 4
2680000 2006 994 21 4
2685000 2006 994 21 4
2690000 2018 982 21 4
2695000 2008 992 21 4
2700000 2009 991 21 4
2705000 2005 995 21 4
2710000 2019 981 21 4
2715000 2018 982 21 4
2720000 2007 993 21 4
2725000 2007 993 21 4
2730000 2019 981 21 4
2735000 2020 980 21 4
2740000 2027 973 21 4
2745000 2019 981 21 4
2750000 2016 984 21 4
2755000 2017 983 21 4
2760000 2022 978 21 4
2765000 2012 988 21 4
2770000 2019 981 21 4
2775000 2018 982 21 4
2780000 2024 976 21 4
2785000 2017 983 21 4
2790000 2022 978 21 4
2795000 2011 989 21 4
2800000 2016 984 21 4
2805000 2005 995 21 4
2810000 2000 1000 21 4
2815000 1997 1003 21 4
2820000 2000 1000 21 4
2825000 2001 999 21 4
2830000 2006 994 21 4
2835000 2005 995 21 4
2840000 2005 995 21 4
2845000 2013 987 21 4
2850000 1998 1002 21 4
2855000 2009 991 21 4
2860000 2009 991 21 4
2865000 1997 1003 21 4
2870000 2009 991 21 4
2875000 2006 994 21 4
2880000 2008 992 21 4
2885000 1995 1005 21 4
2890000 2004 996 21 4
2895000 1996 1004 21 4
2900000 2009 991 21 4
2905000 2010 990 21 4
2910000 2006 994 21 4
2915000 2007 993 21 4
2920000 2009 991 21 4
2925000 2014 986 21 4
2930000 2009 991 21 4
2935000 2018 982 21 4
2940000 2009 991 21 4
2945000 2016 984 21 4
2950000 2024 976 21 4
2955000 2030 970 21 4
2960000 2024 976 21 4
2965000 2026 974 21 4
2970000 2024 976 21 4
2975000 2026 974 21 4
2980000 2024 976 21 4
2985000 2024 976 21 4
2990000 2015 985 21 4
2995000 2014 986 21 4
3000000 2033 967 21 4
3005000 2015 985 21 4
3010000 2020 980 21 4
3015000 2012 988 21 4
3020000 2016 984 21 4
3025000 2030 970 21 4
3030000 2028 972 21 4
3035000 2017 983 21 4
3040000 2021 979 21 4
3045000 2029 971 21 4
3050000 2024 976 21 4
3055000 2019 981 21 4
3060000 2019 981 21 4
3065000 2014 986 21 4
3070000 2024 976 21 4
3075000 2016 984 21 4
3080000 2007 993 21 4
3085000 2017 983 21 4
3090000 2030 970 21 4
3095000 2029 971 21 4
3100000 2040 960 21 4
3105000 2031 969 21 4
3110000 2040 960 21 4
3115000 2034 966 21 4
3120000 2047 953 21 4
3125000 2044 956 21 4
3130000 2037 963 21 4
3135000 2031 969 21 4
3140000 2039 961 21 4
3145000 2046 954 21 4
3150000 2041 959 21 4
3155000 2043 957 21 4
3160000 2044 956 21 4
3165000 2052 948 21 4
3170000 2046 954 21 4
3175000 2043 957 21 4
3180000 2047 953 21 4
3185000 2062 938 21 4
3190000 2045 955 21 4
3195000 2053 947 21 4
3200000 2047 953 21 4
3205000 2052 948 21 4
3210000 2048 952 21 4
3215000 2053 947 21 4
3220000 2037 963 21 4
3225000 2031 969 21 4
3230000 2042 958 21 4
3235000 2034 966 21 4
3240000 2051 949 21 4
3245000 2039 961 21 4
3250000 2049 951 21 4
3255000 2047 953 21 4
3260000 2045 955 21 4
3265000 2044 956 21 4
3270000 2042 958 21 4
3275000 2035 965 21 4
3280000 2042 958 21 4
3285000 2039 961 21 4
3290000 2040 960 21 4
3295000 2044 956 21 4
3300000 2049 951 21 4
3305000 2039 961 21 4
3310000 2028 972 21 4
3315000 2037 963 21 4
3320000 2048 952 21 4
3325000 2045 955 21 4
3330000 2043 957 21 4
3335000 2045 955 21 4
3340000 2040 960 21 4
3345000 2036 964 21 4
3350000 2044 956 21 4
3355000 2043 957 21 4
3360000 2057 943 21 4
3365000 2048 952 21 4
3370000 2045 955 21 4
3375000 2039 961 21 4
3380000 2054 946 21 4
3385000 2047 953 21 4
3390000 2048 952 21 4
3395000 2042 958 21 4
3400000 2044 956 21 4
3405000 2033 967 21 4
3410000 2050 950 21 4
3415000 2053 947 21 4
3420000 2049 951 21 4
3425000 2050 950 21 4
3430000 2052 948 21 4
3435000 2064 936 21 4
3440000 2055 945 21 4
3445000 2060 940 21 4
3450000 2062 938 21 4
3455000 2042 958 21 4
3460000 2039 961 21 4
3465000 2042 958 21 4
3470000 2034 966 21 4
3475000 2039 961 21 4
3480000 2045 955 21 4
3485000 2043 957 21 4
3490000 2039 961 21 4
3495000 2039 961 21 4
3500000 2053 947 21 4
3505000 2050 950 21 4
3510000 2038 962 21 4
3515000 2051 949 21 4
3520000 2055 945 21 4
3525000 2056 944 21 4
3530000 2045 955 21 4
3535000 2045 955 21 4
3540000 2058 942 21 4
3545000 2056 944 21 4
3550000 2055 945 21 4
3555000 2051 949 21 4
3560000 2053 947 21 4
3565000 2050 950 21 4
3570000 2061 939 21 4
3575000 2059 941 21 4
3580000 2052 948 21 4
3585000 2049 951 21 4
3590000 2047 953 21 4
3595000 2050 950 21 4
3600000 2052 948 21 4
3605000 2052 948 21 4
3610000 2048 952 21 4
3615000 2043 957 21 4
3620000 2045 955 21 4
3625000 2051 949 21 4
3630000 2051 949 21 4
3635000 2059 941 21 4
3640000 2059 941 21 4
3645000 2058 942 21 4
3650000 2063 937 21 4
3655000 2044 956 21 4
3660000 2048 952 21 4
3665000 2047 953 21 4
3670000 2040 960 21 4
3675000 2045 955 21 4
3680000 2037 963 21 4
3685000 2044 956 21 4
3690000 2034 966 21 4
3695000 2043 957 21 4
3700000 2031 969 21 4
3705000 2034 966 21 4
3710000 2040 960 21 4
3715000 2034 966 21 4
3720000 2044 956 21 4
3725000 2044 956 21 4
3730000 2040 960 21 4
3735000 2039 961 21 4
3740000 2030 970 21 4
3745000 2034 966 21 4
3750000 2033 967 21 4
3755000 2033 967 21 4
3760000 2039 961 21 4
3765000 2044 956 21 4
3770000 2043 957 21 4
3775000 2033 967 21 4
3780000 2039 961 21 4
3785000 2036 964 21 4
3790000 2040 960 21 4
3795000 2029 971 21 4
3800000 2032 968 21 4
3805000 2028 972 21 4
3810000 2042 958 21 4
3815000 2046 954 21 4
3820000 2041 959 21 4
3825000 2044 956 21 4
3830000 2045 955 21 4
3835000 2045 955 21 4
3840000 2039 961 21 4
3845000 2039 961 21 4
3850000 2034 966 21 4
3855000 2035 965 21 4
3860000 2028 972 21 4
3865000 2037 963 21 4
3870000 2033 967 21 4
3875000 2030 970 21 4
3880000 2035 965 21 4
3885000 2043 957 21 4
3890000 2040 960 21 4
3895000 2037 963 21 4
3900000 2040 960 21 4
3905000 2034 966 21 4
3910000 2035 965 21 4
3915000 2042 958 21 4
3920000 2044 956 21 4
3925000 2049 951 21 4
3930000 2046 954 21 4
3935000 2045 955 21 4
3940000 2032 968 21 4
3945000 2044 956 21 4
3950000 2045 955 21 4
3955000 2035 965 21 4
3960000 2042 958 21 4
3965000 2044 956 21 4
3970000 2041 959 21 4
3975000 2040 960 21 4
3980000 2033 967 21 4
3985000 2035 965 21 4
3990000 2037 963 21 4
3995000 2019 981 21 4
4000000 2021 979 21 4
4005000 2025 975 21 4
4010000 2047 953 21 4
4015000 2048 952 21 4
4020000 2033 967 21 4
4025000 2023 977 21 4
4030000 2032 968 21 4
4035000 2023 977 21 4
4040000 2020 980 21 4
4045000 2021 979 21 4
4050000 2028 972 21 4
4055000 2032 968 21 4
4060000 2027 973 21 4
4065000 2043 957 21 4
4070000 2039 961 21 4
4075000 2045 955 21 4
4080000 2038 962 21 4
4085000 2044 956 21 4
4090000 2050 950 21 4
4095000 2035 965 21 4
4100000 2043 957 21 4
4105000 2035 965 21 4
4110000 2043 957 21 4
4115000 2056 944 21 4
4120000 2047 953 21 4
4125000 2037 963 21 4
4130000 2039 961 21 4
4135000 2045 955 21 4
4140000 2050 950 21 4
4145000 2049 951 21 4
4150000 2049 951 21 4
4155000 2048 952 21 4
4160000 2043 957 21 4
4165000 2038 962 21 4
4170000 2035 965 21 4
4175000 2040 960 21 4
4180000 2037 963 21 4
4185000 2037 963 21 4
4190000 2051 949 21 4
4195000 2048 952 21 4
4200000 2045 955 21 4
4205000 2040 960 21 4
4210000 2043 957 21 4
4215000 2041 959 21 4
4220000 2051 949 21 4
4225000 2042 958 21 4
4230000 2049 951 21 4
4235000 2044 956 21 4
4240000 2055 945 21 4
4245000 2049 951 21 4
4250000 2046 954 21 4
4255000 2042 958 21 4
4260000 2029 971 21 4
4265000 2040 960 21 4
4270000 2037 963 21 4
4275000 2034 966 21 4
4280000 2025 975 21 4
4285000 2044 956 21 4
4290000 2041 959 21 4
4295000 2029 971 21 4
4300000 2042 958 21 4
4305000 2046 954 21 4
4310000 2043 957 21 4
4315000 2045 955 21 4
4320000 2039 961 21 4
4325000 2041 959 21 4
4330000 2036 964 21 4
4335000 2039 961 21 4
4340000 2023 977 21 4
4345000 2036 964 21 4
4350000 2036 964 21 4
4355000 2038 962 21 4
4360000 2034 966 21 4
4365000 2034 966 21 4
4370000 2026 974 21 4
4375000 2032 968 21 4
4380000 2035 965 21 4
4385000 2029 971 21 4
4390000 2036 964 21 4
4395000 2042 958 21 4
4400000 2043 957 21 4
4405000 2033 967 21 4
4410000 2031 969 21 4
4415000 2038 962 21 4
4420000 2045 955 21 4
4425000 2036 964 21 4
4430000 2038 962 21 4
4435000 2034 966 21 4
4440000 2033 967 21 4
4445000 2042 958 21 4
4450000 2036 964 21 4
4455000 2040 960 21 4
4460000 2041 959 21 4
4465000 2035 965 21 4
4470000 2038 962 21 4
4475000 2043 957 21 4
4480000 2037 963 21 4
4485000 2045 955 21 4
4490000 2035 965 21 4
4495000 2031 969 21 4
4500000 2038 962 21 4
4505000 2027 973 21 4
4510000 2047 953 21 4
4515000 2043 957 21 4
4520000 2035 965 21 4
4525000 2041 959 21 4
4530000 2042 958 21 4
4535000 2045 955 21 4
4540000 2038 962 21 4
4545000 2042 958 21 4
4550000 2041 959 21 4
4555000 2038 962 21 4
4560000 2045 955 21 4
4565000 2050 950 21 4
4570000 2053 947 21 4
4575000 2050 950 21 4
4580000 2055 945 21 4
4585000 2044 956 21 4
4590000 2050 950 21 4
4595000 2037 963 21 4
4600000 2039 961 21 4
4605000 2049 951 21 4
4610000 2035 965 21 4
4615000 2042 958 21 4
4620000 2042 958 21 4
4625000 2039 961 21 4
4630000 2035 965 21 4
4635000 2049 951 21 4
4640000 2036 964 21 4
4645000 2051 949 21 4
4650000 2049 951 21 4
4655000 2037 963 21 4
4660000 2040 960 21 4
4665000 2026 974 21 4
4670000 2047 953 21 4
4675000 2046 954 21 4
4680000 2044 956 21 4
4685000 2042 958 21 4
4690000 2042 958 21 4
4695000 2037 963 21 4
4700000 2033 967 21 4
4705000 2039 961 21 4
4710000 2035 965 21 4
4715000 2033 967 21 4
4720000 2041 959 21 4
4725000 2038 962 21 4
4730000 2043 957 21 4
4735000 2045 955 21 4
4740000 2046 954 21 4
4745000 2046 954 21 4
4750000 2040 960 21 4
4755000 2047 953 21 4
4760000 2041 959 21 4
4765000 2040 960 21 4
4770000 2044 956 21 4
4775000 2049 951 21 4
4780000 2037 963 21 4
4785000 2038 962 21 4
4790000 2041 959 21 4
4795000 2046 954 21 4
4800000 2050 950 21 4
4805000 2050 950 21 4
4810000 2038 962 21 4
4815000 2045 955 21 4
4820000 2040 960 21 4
4825000 2056 944 21 4
4830000 2050 950 21 4
4835000 2038 962 21 4
4840000 2040 960 21 4
4845000 2037 963 21 4
4850000 2042 958 21 4
4855000 2039 961 21 4
4860000 2038 962 21 4
4865000 2029 971 21 4
4870000 2035 965 21 4
4875000 2043 957 21 4
4880000 2043 957 21 4
4885000 2039 961 21 4
4890000 2043 957 21 4
4895000 2041 959 21 4
4900000 2039 961 21 4
4905000 2042 958 21 4
4910000 2049 951 21 4
4915000 2035 965 21 4
4920000 2048 952 21 4
4925000 2041 959 21 4
4930000 2056 944 21 4
4935000 2047 953 21 4
4940000 2040 960 21 4
4945000 2043 957 21 4
4950000 2045 955 21 4
4955000 2044 956 21 4
4960000 2039 961 21 4
4965000 2043 957 21 4
4970000 2049 951 21 4
4975000 2049 951 21 4
4980000 2051 949 21 4
4985000 2063 937 21 4
4990000 2047 953 21 4
4995000 2054 946 21 4
5000000 2052 948 21 4
5005000 2050 950 21 4
5010000 2048 952 21 4
5015000 2049 951 21 4
5020000 2038 962 21 4
5025000 2028 972 21 4
5030000 2029 971 21 4
5035000 2028 972 21 4
5040000 2034 966 21 4
5045000 2035 965 21 4
5050000 2033 967 21 4
5055000 2035 965 21 4
5060000 2039 961 21 4
5065000 2037 963 21 4
5070000 2038 962 21 4
5075000 2046 954 21 4
5080000 2047 953 21 4
5085000 2044 956 21 4
5090000 2028 972 21 4
5095000 2029 971 21 4
5100000 2034 966 21 4
5105000 2030 970 21 4
5110000 2027 973 21 4
5115000 2037 963 21 4
5120000 2024 976 21 4
5125000 2033 967 21 4
5130000 2034 966 21 4
5135000 2030 970 21 4
5140000 2040 960 21 4
5145000 2041 959 21 4
5150000 2036 964 21 4
5155000 2034 966 21 4
5160000 2034 966 21 4
5165000 2039 961 21 4
5170000 2022 978 21 4
5175000 2028 972 21 4
5180000 2031 969 21 4
5185000 2038 962 21 4
5190000 2039 961 21 4
5195000 2042 958 21 4
5200000 2040 960 21 4
5205000 2042 958 21 4
5210000 2045 955 21 4
5215000 2033 967 21 4
5220000 2041 959 21 4
5225000 2029 971 21 4
5230000 2033 967 21 4
5235000 2022 978 21 4
5240000 2026 974 21 4
5245000 2024 976 21 4
