step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
600000 1506 1494 18 7
605000 1523 1477 18 7
610000 1529 1471 18 7
615000 1519 1481 18 7
620000 1528 1472 18 7
625000 1533 1467 18 7
630000 1514 1486 18 7
635000 1522 1478 18 7
640000 1525 1475 18 7
645000 1534 1466 18 7
650000 1533 1467 18 7
655000 1533 1467 18 7
660000 1546 1454 18 7
665000 1521 1479 19 6
670000 1532 1468 19 6
675000 1527 1473 19 6
680000 1525 1475 18 7
685000 1533 1467 19 6
690000 1533 1467 19 6
695000 1526 1474 19 6
700000 1541 1459 19 6
705000 1537 1463 19 6
710000 1527 1473 19 6
715000 1534 1466 19 6
720000 1538 1462 19 6
725000 1534 1466 19 6
730000 1557 1443 19 6
735000 1541 1459 19 6
740000 1545 1455 19 6
745000 1547 1453 19 6
750000 1556 1444 19 6
755000 1553 1447 19 6
760000 1548 1452 19 6
765000 1556 1444 19 6
770000 1549 1451 19 6
775000 1544 1456 19 6
780000 1552 1448 19 6
785000 1547 1453 19 6
790000 1553 1447 19 6
795000 1555 1445 19 6
800000 1550 1450 19 6
805000 1552 1448 19 6
810000 1559 1441 19 6
815000 1545 1455 19 6
820000 1558 1442 19 6
825000 1569 1431 19 6
830000 1562 1438 19 6
835000 1564 1436 19 6
840000 1556 1444 19 6
845000 1561 1439 19 6
850000 1566 1434 19 6
855000 1568 1432 19 6
860000 1570 1430 19 6
865000 1558 1442 19 6
870000 1565 1435 19 6
875000 1570 1430 19 6
880000 1576 1424 19 6
885000 1576 1424 19 6
890000 1585 1415 19 6
895000 1580 1420 19 6
900000 1589 1411 19 6
905000 1575 1425 19 6
910000 1581 1419 19 6
915000 1581 1419 19 6
920000 1577 1423 19 6
925000 1586 1414 19 6
930000 1562 1438 19 6
935000 1566 1434 19 6
940000 1561 1439 19 6
945000 1594 1406 19 6
950000 1591 1409 19 6
955000 1577 1423 19 6
960000 1580 1420 19 6
965000 1587 1413 19 6
970000 1583 1417 19 6
975000 1596 1404 19 6
980000 1587 1413 19 6
985000 1587 1413 19 6
990000 1578 1422 19 6
995000 1586 1414 19 6
1000000 1601 1399 19 6
1005000 1595 1405 19 6
1010000 1598 1402 19 6
1015000 1591 1409 19 6
1020000 1598 1402 19 6
1025000 1595 1405 19 6
1030000 1595 1405 19 6
1035000 1596 1404 19 6
1040000 1595 1405 19 6
1045000 1595 1405 20 5
1050000 1589 1411 19 6
1055000 1585 1415 19 6
1060000 1594 1406 19 6
1065000 1587 1413 19 6
1070000 1584 1416 19 6
1075000 1590 1410 19 6
1080000 1601 1399 19 6
1085000 1602 1398 19 6
1090000 1599 1401 19 6
1095000 1592 1408 19 6
1100000 1596 1404 19 6
1105000 1593 1407 19 6
1110000 1599 1401 19 6
1115000 1597 1403 19 6
1120000 1591 1409 19 6
1125000 1598 1402 19 6
1130000 1592 1408 19 6
1135000 1601 1399 19 6
1140000 1590 1410 19 6
1145000 1610 1390 19 6
1150000 1604 1396 19 6
1155000 1606 1394 19 6
1160000 1606 1394 19 6
1165000 1611 1389 19 6
1170000 1612 1388 20 5
1175000 1602 1398 20 5
1180000 1608 1392 19 6
1185000 1605 1395 19 6
1190000 1611 1389 19 6
1195000 1606 1394 19 6
1200000 1614 1386 19 6
1205000 1606 1394 20 5
1210000 1612 1388 19 6
1215000 1613 1387 19 6
1220000 1607 1393 20 5
1225000 1610 1390 20 5
1230000 1604 1396 19 6
1235000 1604 1396 20 5
1240000 1600 1400 20 5
1245000 1601 1399 20 5
1250000 1591 1409 19 6
1255000 1600 1400 19 6
1260000 1606 1394 19 6
1265000 1605 1395 20 5
1270000 1606 1394 19 6
1275000 1610 1390 19 6
1280000 1601 1399 19 6
1285000 1616 1384 19 6
1290000 1600 1400 20 5
1295000 1599 1401 19 6
1300000 1605 1395 20 5
1305000 1610 1390 19 6
1310000 1598 1402 20 5
1315000 1612 1388 19 6
1320000 1607 1393 20 5
1325000 1611 1389 19 6
1330000 1606 1394 20 5
1335000 1610 1390 19 6
1340000 1611 1389 19 6
1345000 1605 1395 20 5
1350000 1608 1392 19 6
1355000 1608 1392 19 6
1360000 1602 1398 19 6
1365000 1604 1396 20 5
1370000 1610 1390 19 6
1375000 1617 1383 20 5
1380000 1618 1382 20 5
1385000 1613 1387 19 6
1390000 1630 1370 20 5
1395000 1615 1385 20 5
1400000 1610 1390 19 6
1405000 1603 1397 19 6
1410000 1618 1382 19 6
1415000 1616 1384 19 6
1420000 1611 1389 19 6
1425000 1606 1394 19 6
1430000 1624 1376 19 6
1435000 1609 1391 19 6
1440000 1618 1382 19 6
1445000 1621 1379 19 6
1450000 1601 1399 19 6
1455000 1605 1395 19 6
1460000 1607 1393 19 6
1465000 1612 1388 19 6
1470000 1618 1382 19 6
1475000 1620 1380 19 6
1480000 1618 1382 19 6
1485000 1615 1385 19 6
1490000 1619 1381 19 6
1495000 1607 1393 19 6
1500000 1618 1382 19 6
1505000 1611 1389 19 6
1510000 1625 1375 20 5
1515000 1619 1381 19 6
1520000 1614 1386 19 6
1525000 1608 1392 19 6
1530000 1622 1378 19 6
1535000 1623 1377 19 6
1540000 1615 1385 19 6
1545000 1625 1375 19 6
1550000 1627 1373 19 6
1555000 1619 1381 19 6
1560000 1618 1382 19 6
1565000 1609 1391 19 6
1570000 1613 1387 19 6
1575000 1615 1385 19 6
1580000 1620 1380 19 6
1585000 1610 1390 19 6
1590000 1613 1387 19 6
1595000 1614 1386 19 6
1600000 1623 1377 19 6
1605000 1633 1367 19 6
1610000 1632 1368 19 6
1615000 1634 1366 20 5
1620000 1632 1368 19 6
1625000 1637 1363 19 6
1630000 1626 1374 19 6
1635000 1626 1374 19 6
1640000 1627 1373 19 6
1645000 1629 1371 19 6
1650000 1641 1359 19 6
1655000 1636 1364 19 6
1660000 1625 1375 19 6
1665000 1636 1364 19 6
1670000 1636 1364 19 6
1675000 1617 1383 19 6
1680000 1633 1367 19 6
1685000 1640 1360 19 6
1690000 1648 1352 19 6
1695000 1638 1362 19 6
1700000 1636 1364 19 6
1705000 1649 1351 19 6
1710000 1646 1354 19 6
1715000 1636 1364 19 6
1720000 1634 1366 19 6
1725000 1647 1353 19 6
1730000 1652 1348 19 6
1735000 1635 1365 19 6
1740000 1641 1359 19 6
1745000 1632 1368 19 6
1750000 1641 1359 19 6
1755000 1647 1353 19 6
1760000 1639 1361 19 6
1765000 1652 1348 19 6
1770000 1646 1354 19 6
1775000 1648 1352 19 6
1780000 1656 1344 19 6
1785000 1649 1351 19 6
1790000 1652 1348 19 6
1795000 1662 1338 19 6
1800000 1649 1351 19 6
1805000 1659 1341 19 6
1810000 1665 1335 19 6
1815000 1649 1351 19 6
1820000 1644 1356 19 6
1825000 1649 1351 19 6
1830000 1648 1352 19 6
1835000 1649 1351 19 6
1840000 1651 1349 19 6
1845000 1642 1358 19 6
1850000 1652 1348 19 6
1855000 1649 1351 19 6
1860000 1653 1347 19 6
1865000 1665 1335 19 6
1870000 1659 1341 19 6
1875000 1658 1342 19 6
1880000 1658 1342 19 6
1885000 1658 1342 19 6
1890000 1673 1327 19 6
1895000 1666 1334 19 6
1900000 1670 1330 19 6
1905000 1669 1331 19 6
1910000 1667 1333 19 6
1915000 1669 1331 19 6
1920000 1678 1322 19 6
1925000 1672 1328 19 6
1930000 1667 1333 19 6
1935000 1679 1321 19 6
1940000 1677 1323 19 6
1945000 1674 1326 19 6
1950000 1685 1315 19 6
1955000 1669 1331 19 6
1960000 1668 1332 19 6
1965000 1664 1336 19 6
1970000 1671 1329 19 6
1975000 1670 1330 19 6
1980000 1666 1334 19 6
1985000 1662 1338 19 6
1990000 1656 1344 19 6
1995000 1659 1341 19 6
2000000 1674 1326 19 6
2005000 1661 1339 19 6
2010000 1669 1331 19 6
2015000 1660 1340 19 6
2020000 1661 1339 19 6
2025000 1669 1331 19 6
2030000 1670 1330 19 6
2035000 1671 1329 19 6
2040000 1670 1330 19 6
2045000 1674 1326 19 6
2050000 1677 1323 19 6
2055000 1667 1333 19 6
2060000 1669 1331 19 6
2065000 1659 1341 19 6
2070000 1669 1331 19 6
2075000 1671 1329 19 6
2080000 1678 1322 19 6
2085000 1668 1332 19 6
2090000 1678 1322 19 6
2095000 1687 1313 19 6
2100000 1686 1314 19 6
2105000 1677 1323 19 6
2110000 1677 1323 20 5
2115000 1684 1316 19 6
2120000 1692 1308 19 6
2125000 1675 1325 20 5
2130000 1684 1316 19 6
2135000 1683 1317 19 6
2140000 1696 1304 20 5
2145000 1682 1318 19 6
2150000 1684 1316 19 6
2155000 1685 1315 19 6
2160000 1687 1313 19 6
2165000 1683 1317 19 6
2170000 1683 1317 19 6
2175000 1686 1314 19 6
2180000 1687 1313 19 6
2185000 1678 1322 19 6
2190000 1683 1317 19 6
2195000 1687 1313 19 6
2200000 1688 1312 19 6
2205000 1675 1325 19 6
2210000 1681 1319 19 6
2215000 1688 1312 19 6
2220000 1688 1312 19 6
2225000 1682 1318 20 5
2230000 1686 1314 19 6
2235000 1691 1309 19 6
2240000 1693 1307 19 6
2245000 1688 1312 19 6
2250000 1684 1316 19 6
2255000 1691 1309 19 6
2260000 1689 1311 19 6
2265000 1685 1315 19 6
2270000 1679 1321 19 6
2275000 1685 1315 19 6
2280000 1698 1302 19 6
2285000 1690 1310 19 6
2290000 1688 1312 19 6
2295000 1683 1317 19 6
2300000 1693 1307 19 6
2305000 1685 1315 19 6
2310000 1691 1309 19 6
2315000 1703 1297 19 6
2320000 1690 1310 19 6
2325000 1689 1311 19 6
2330000 1687 1313 19 6
2335000 1690 1310 19 6
2340000 1698 1302 19 6
2345000 1688 1312 19 6
2350000 1690 1310 19 6
2355000 1696 1304 19 6
2360000 1695 1305 19 6
2365000 1698 1302 19 6
2370000 1694 1306 19 6
2375000 1685 1315 19 6
2380000 1700 1300 19 6
2385000 1696 1304 19 6
2390000 1694 1306 19 6
2395000 1690 1310 19 6
2400000 1699 1301 19 6
2405000 1709 1291 19 6
2410000 1706 1294 19 6
2415000 1710 1290 19 6
2420000 1698 1302 19 6
2425000 1693 1307 19 6
2430000 1701 1299 19 6
2435000 1704 1296 19 6
2440000 1697 1303 19 6
2445000 1705 1295 19 6
2450000 1705 1295 19 6
2455000 1706 1294 19 6
2460000 1703 1297 19 6
2465000 1711 1289 19 6
2470000 1718 1282 19 6
2475000 1703 1297 19 6
2480000 1700 1300 19 6
2485000 1696 1304 19 6
2490000 1700 1300 19 6
2495000 1697 1303 19 6
2500000 1707 1293 19 6
2505000 1706 1294 19 6
2510000 1700 1300 19 6
2515000 1698 1302 19 6
2520000 1706 1294 19 6
2525000 1703 1297 19 6
2530000 1712 1288 19 6
2535000 1706 1294 19 6
2540000 1701 1299 19 6
2545000 1710 1290 19 6
2550000 1718 1282 19 6
2555000 1720 1280 19 6
2560000 1706 1294 19 6
2565000 1712 1288 19 6
2570000 1711 1289 19 6
2575000 1711 1289 19 6
2580000 1709 1291 19 6
2585000 1714 1286 19 6
2590000 1718 1282 19 6
2595000 1717 1283 19 6
2600000 1721 1279 19 6
2605000 1711 1289 19 6
2610000 1729 1271 19 6
2615000 1725 1275 19 6
2620000 1713 1287 19 6
2625000 1713 1287 19 6
2630000 1720 1280 19 6
2635000 1721 1279 19 6
2640000 1719 1281 19 6
2645000 1717 1283 19 6
2650000 1726 1274 19 6
2655000 1724 1276 19 6
2660000 1711 1289 19 6
2665000 1712 1288 19 6
2670000 1704 1296 19 6
2675000 1717 1283 19 6
2680000 1723 1277 19 6
2685000 1723 1277 19 6
2690000 1718 1282 19 6
2695000 1734 1266 19 6
2700000 1731 1269 19 6
2705000 1726 1274 19 6
2710000 1731 1269 19 6
2715000 1729 1271 19 6
2720000 1727 1273 19 6
2725000 1728 1272 19 6
2730000 1718 1282 19 6
2735000 1729 1271 19 6
2740000 1730 1270 19 6
2745000 1718 1282 19 6
2750000 1732 1268 19 6
2755000 1745 1255 19 6
2760000 1733 1267 19 6
2765000 1736 1264 19 6
2770000 1731 1269 19 6
2775000 1739 1261 19 6
2780000 1738 1262 19 6
2785000 1733 1267 19 6
2790000 1744 1256 19 6
2795000 1739 1261 19 6
2800000 1755 1245 19 6
2805000 1747 1253 19 6
2810000 1732 1268 19 6
2815000 1745 1255 19 6
2820000 1735 1265 19 6
2825000 1740 1260 19 6
2830000 1730 1270 19 6
2835000 1741 1259 19 6
2840000 1745 1255 19 6
2845000 1734 1266 19 6
2850000 1742 1258 19 6
2855000 1739 1261 19 6
2860000 1747 1253 19 6
2865000 1734 1266 19 6
2870000 1738 1262 19 6
2875000 1730 1270 19 6
2880000 1737 1263 19 6
2885000 1750 1250 19 6
2890000 1747 1253 19 6
2895000 1738 1262 19 6
2900000 1734 1266 19 6
2905000 1748 1252 20 5
2910000 1746 1254 19 6
2915000 1745 1255 19 6
2920000 1748 1252 20 5
2925000 1738 1262 19 6
2930000 1743 1257 19 6
2935000 1741 1259 19 6
2940000 1747 1253 19 6
2945000 1737 1263 19 6
2950000 1735 1265 19 6
2955000 1746 1254 19 6
2960000 1739 1261 19 6
2965000 1751 1249 19 6
2970000 1730 1270 19 6
2975000 1733 1267 19 6
2980000 1735 1265 19 6
2985000 1740 1260 19 6
2990000 1733 1267 20 5
2995000 1732 1268 19 6
3000000 1736 1264 19 6
3005000 1745 1255 19 6
3010000 1758 1242 19 6
3015000 1752 1248 19 6
3020000 1756 1244 19 6
3025000 1744 1256 19 6
3030000 1751 1249 19 6
3035000 1749 1251 19 6
3040000 1743 1257 19 6
3045000 1746 1254 19 6
3050000 1743 1257 19 6
3055000 1735 1265 19 6
3060000 1746 1254 19 6
3065000 1744 1256 19 6
3070000 1748 1252 19 6
3075000 1761 1239 19 6
3080000 1742 1258 19 6
3085000 1757 1243 19 6
3090000 1746 1254 19 6
3095000 1755 1245 19 6
3100000 1758 1242 19 6
3105000 1752 1248 19 6
3110000 1760 1240 19 6
3115000 1750 1250 19 6
3120000 1761 1239 19 6
3125000 1763 1237 19 6
3130000 1752 1248 19 6
3135000 1758 1242 19 6
3140000 1749 1251 19 6
3145000 1753 1247 19 6
3150000 1748 1252 19 6
3155000 1750 1250 19 6
3160000 1749 1251 19 6
3165000 1753 1247 19 6
3170000 1751 1249 19 6
3175000 1758 1242 19 6
3180000 1759 1241 19 6
3185000 1755 1245 19 6
3190000 1761 1239 19 6
3195000 1749 1251 19 6
3200000 1753 1247 19 6
3205000 1756 1244 19 6
3210000 1762 1238 19 6
3215000 1769 1231 19 6
3220000 1757 1243 19 6
3225000 1765 1235 19 6
3230000 1767 1233 19 6
3235000 1772 1228 19 6
3240000 1761 1239 19 6
3245000 1758 1242 19 6
3250000 1775 1225 19 6
3255000 1758 1242 19 6
3260000 1773 1227 19 6
3265000 1766 1234 19 6
3270000 1771 1229 19 6
3275000 1769 1231 19 6
3280000 1764 1236 19 6
3285000 1765 1235 19 6
3290000 1775 1225 19 6
3295000 1775 1225 19 6
3300000 1775 1225 19 6
3305000 1779 1221 19 6
3310000 1778 1222 19 6
3315000 1774 1226 19 6
3320000 1773 1227 19 6
3325000 1764 1236 19 6
3330000 1773 1227 19 6
3335000 1775 1225 19 6
3340000 1767 1233 19 6
3345000 1769 1231 19 6
3350000 1771 1229 19 6
3355000 1760 1240 19 6
3360000 1757 1243 19 6
3365000 1781 1219 19 6
3370000 1767 1233 19 6
3375000 1771 1229 19 6
3380000 1778 1222 19 6
3385000 1774 1226 19 6
3390000 1773 1227 19 6
3395000 1785 1215 19 6
3400000 1775 1225 19 6
3405000 1786 1214 19 6
3410000 1771 1229 19 6
3415000 1772 1228 19 6
3420000 1762 1238 19 6
3425000 1758 1242 19 6
3430000 1777 1223 19 6
3435000 1783 1217 19 6
3440000 1777 1223 19 6
3445000 1782 1218 19 6
3450000 1785 1215 19 6
3455000 1769 1231 19 6
3460000 1770 1230 19 6
3465000 1779 1221 19 6
3470000 1776 1224 19 6
3475000 1776 1224 19 6
3480000 1762 1238 19 6
3485000 1763 1237 19 6
3490000 1770 1230 19 6
3495000 1781 1219 19 6
3500000 1783 1217 19 6
3505000 1793 1207 19 6
3510000 1777 1223 19 6
3515000 1778 1222 19 6
3520000 1777 1223 19 6
3525000 1782 1218 19 6
3530000 1785 1215 19 6
3535000 1791 1209 19 6
3540000 1787 1213 19 6
3545000 1784 1216 19 6
3550000 1782 1218 19 6
3555000 1790 1210 19 6
3560000 1781 1219 19 6
3565000 1775 1225 19 6
3570000 1794 1206 19 6
3575000 1794 1206 19 6
3580000 1790 1210 19 6
3585000 1784 1216 19 6
3590000 1783 1217 19 6
3595000 1785 1215 19 6
3600000 1789 1211 19 6
3605000 1785 1215 19 6
3610000 1775 1225 19 6
3615000 1776 1224 19 6
3620000 1781 1219 19 6
3625000 1783 1217 19 6
3630000 1788 1212 19 6
3635000 1773 1227 19 6
3640000 1783 1217 19 6
3645000 1781 1219 19 6
3650000 1774 1226 19 6
3655000 1777 1223 19 6
3660000 1783 1217 19 6
3665000 1780 1220 19 6
3670000 1769 1231 19 6
3675000 1791 1209 19 6
3680000 1779 1221 19 6
3685000 1768 1232 19 6
3690000 1765 1235 19 6
3695000 1769 1231 19 6
3700000 1778 1222 19 6
3705000 1776 1224 19 6
3710000 1762 1238 19 6
3715000 1774 1226 19 6
3720000 1776 1224 19 6
3725000 1776 1224 19 6
3730000 1780 1220 19 6
3735000 1778 1222 19 6
3740000 1778 1222 19 6
3745000 1779 1221 19 6
3750000 1786 1214 19 6
3755000 1781 1219 19 6
3760000 1771 1229 19 6
3765000 1775 1225 19 6
3770000 1777 1223 19 6
3775000 1777 1223 19 6
3780000 1775 1225 19 6
3785000 1770 1230 19 6
3790000 1782 1218 19 6
3795000 1783 1217 19 6
3800000 1790 1210 19 6
3805000 1784 1216 19 6
3810000 1789 1211 19 6
3815000 1794 1206 19 6
3820000 1785 1215 19 6
3825000 1785 1215 19 6
3830000 1785 1215 19 6
3835000 1788 1212 19 6
3840000 1775 1225 19 6
3845000 1779 1221 19 6
3850000 1778 1222 19 6
3855000 1770 1230 19 6
3860000 1786 1214 19 6
3865000 1782 1218 19 6
3870000 1780 1220 19 6
3875000 1781 1219 19 6
3880000 1785 1215 19 6
3885000 1784 1216 19 6
3890000 1794 1206 19 6
3895000 1792 1208 19 6
3900000 1789 1211 19 6
3905000 1796 1204 19 6
3910000 1789 1211 19 6
3915000 1789 1211 19 6
3920000 1797 1203 19 6
3925000 1796 1204 19 6
3930000 1795 1205 19 6
3935000 1801 1199 19 6
3940000 1795 1205 19 6
3945000 1800 1200 19 6
3950000 1791 1209 19 6
3955000 1804 1196 19 6
3960000 1796 1204 19 6
3965000 1802 1198 19 6
3970000 1795 1205 19 6
3975000 1790 1210 19 6
3980000 1794 1206 19 6
3985000 1799 1201 19 6
3990000 1796 1204 19 6
3995000 1794 1206 19 6
4000000 1800 1200 19 6
4005000 1797 1203 19 6
4010000 1801 1199 19 6
4015000 1807 1193 19 6
4020000 1796 1204 19 6
4025000 1797 1203 19 6
4030000 1795 1205 19 6
4035000 1797 1203 19 6
4040000 1799 1201 19 6
4045000 1793 1207 19 6
4050000 1797 1203 19 6
4055000 1789 1211 19 6
4060000 1793 1207 19 6
4065000 1796 1204 19 6
4070000 1793 1207 19 6
4075000 1795 1205 19 6
4080000 1800 1200 19 6
4085000 1796 1204 19 6
4090000 1799 1201 19 6
4095000 1792 1208 19 6
4100000 1796 1204 19 6
4105000 1792 1208 19 6
4110000 1790 1210 19 6
4115000 1796 1204 19 6
4120000 1785 1215 19 6
4125000 1797 1203 19 6
4130000 1789 1211 19 6
4135000 1788 1212 19 6
4140000 1801 1199 19 6
4145000 1794 1206 19 6
4150000 1796 1204 19 6
4155000 1800 1200 19 6
4160000 1795 1205 19 6
4165000 1801 1199 19 6
4170000 1786 1214 20 5
4175000 1794 1206 19 6
4180000 1799 1201 19 6
4185000 1795 1205 19 6
4190000 1798 1202 19 6
4195000 1794 1206 19 6
4200000 1807 1193 19 6
4205000 1801 1199 19 6
4210000 1790 1210 19 6
4215000 1793 1207 19 6
4220000 1784 1216 19 6
4225000 1803 1197 19 6
4230000 1801 1199 20 5
4235000 1798 1202 19 6
4240000 1804 1196 19 6
4245000 1795 1205 19 6
4250000 1799 1201 19 6
4255000 1804 1196 19 6
4260000 1794 1206 19 6
4265000 1792 1208 19 6
4270000 1797 1203 19 6
4275000 1802 1198 19 6
4280000 1793 1207 19 6
4285000 1789 1211 19 6
4290000 1787 1213 19 6
4295000 1797 1203 19 6
4300000 1803 1197 19 6
4305000 1802 1198 19 6
4310000 1794 1206 19 6
4315000 1789 1211 19 6
4320000 1789 1211 19 6
4325000 1799 1201 19 6
4330000 1800 1200 20 5
4335000 1788 1212 19 6
4340000 1789 1211 19 6
4345000 1793 1207 19 6
4350000 1801 1199 19 6
4355000 1791 1209 19 6
4360000 1799 1201 19 6
4365000 1802 1198 19 6
4370000 1798 1202 19 6
4375000 1796 1204 19 6
4380000 1788 1212 19 6
4385000 1796 1204 19 6
4390000 1792 1208 19 6
4395000 1798 1202 19 6
4400000 1793 1207 19 6
4405000 1799 1201 19 6
4410000 1787 1213 19 6
4415000 1787 1213 19 6
4420000 1785 1215 19 6
4425000 1796 1204 19 6
4430000 1792 1208 19 6
4435000 1789 1211 19 6
4440000 1796 1204 19 6
4445000 1800 1200 19 6
4450000 1792 1208 19 6
4455000 1793 1207 19 6
4460000 1790 1210 19 6
4465000 1793 1207 19 6
4470000 1801 1199 20 5
4475000 1797 1203 19 6
4480000 1775 1225 19 6
4485000 1789 1211 19 6
4490000 1803 1197 19 6
4495000 1792 1208 19 6
4500000 1802 1198 19 6
4505000 1801 1199 19 6
4510000 1795 1205 19 6
4515000 1796 1204 19 6
4520000 1801 1199 19 6
4525000 1796 1204 19 6
4530000 1797 1203 19 6
4535000 1800 1200 19 6
4540000 1800 1200 19 6
4545000 1796 1204 19 6
4550000 1795 1205 19 6
4555000 1806 1194 19 6
4560000 1794 1206 19 6
4565000 1799 1201 19 6
4570000 1798 1202 19 6
4575000 1805 1195 19 6
4580000 1795 1205 19 6
4585000 1798 1202 19 6
4590000 1804 1196 19 6
4595000 1805 1195 19 6
4600000 1792 1208 19 6
4605000 1801 1199 19 6
4610000 1792 1208 19 6
4615000 1813 1187 19 6
4620000 1798 1202 19 6
4625000 1803 1197 19 6
4630000 1804 1196 19 6
4635000 1814 1186 19 6
4640000 1808 1192 19 6
4645000 1810 1190 19 6
4650000 1806 1194 19 6
4655000 1812 1188 19 6
4660000 1805 1195 19 6
4665000 1804 1196 19 6
4670000 1806 1194 19 6
4675000 1805 1195 19 6
4680000 1805 1195 19 6
4685000 1800 1200 19 6
4690000 1806 1194 19 6
4695000 1814 1186 19 6
4700000 1804 1196 19 6
4705000 1809 1191 19 6
4710000 1800 1200 19 6
4715000 1800 1200 19 6
4720000 1805 1195 19 6
4725000 1807 1193 19 6
4730000 1804 1196 20 5
4735000 1804 1196 19 6
4740000 1808 1192 19 6
4745000 1808 1192 19 6
4750000 1805 1195 19 6
4755000 1811 1189 19 6
4760000 1810 1190 19 6
4765000 1812 1188 19 6
4770000 1818 1182 19 6
4775000 1807 1193 19 6
4780000 1810 1190 19 6
4785000 1820 1180 19 6
4790000 1817 1183 19 6
4795000 1810 1190 20 5
4800000 1810 1190 20 5
4805000 1813 1187 20 5
4810000 1814 1186 20 5
4815000 1824 1176 20 5
4820000 1820 1180 20 5
4825000 1824 1176 20 5
4830000 1816 1184 20 5
4835000 1812 1188 20 5
4840000 1821 1179 20 5
4845000 1821 1179 20 5
4850000 1821 1179 20 5
4855000 1824 1176 20 5
4860000 1835 1165 20 5
4865000 1819 1181 20 5
4870000 1836 1164 20 5
4875000 1824 1176 20 5
4880000 1826 1174 20 5
4885000 1824 1176 20 5
4890000 1820 1180 20 5
4895000 1831 1169 20 5
4900000 1831 1169 20 5
4905000 1829 1171 20 5
4910000 1834 1166 20 5
4915000 1837 1163 20 5
4920000 1825 1175 20 5
4925000 1826 1174 20 5
4930000 1812 1188 20 5
4935000 1812 1188 20 5
4940000 1824 1176 20 5
4945000 1808 1192 20 5
4950000 1816 1184 20 5
4955000 1832 1168 20 5
4960000 1808 1192 20 5
4965000 1806 1194 20 5
4970000 1811 1189 20 5
4975000 1813 1187 20 5
4980000 1811 1189 20 5
4985000 1808 1192 20 5
4990000 1823 1177 20 5
4995000 1811 1189 20 5
5000000 1811 1189 20 5
5005000 1822 1178 20 5
5010000 1812 1188 20 5
5015000 1818 1182 20 5
5020000 1824 1176 21 4
5025000 1822 1178 21 4
5030000 1815 1185 21 4
5035000 1818 1182 21 4
5040000 1827 1173 20 5
5045000 1815 1185 20 5
