step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
545000 1639 1361 37 13
550000 1635 1365 37 13
555000 1625 1375 37 13
560000 1634 1366 37 13
565000 1634 1366 37 13
570000 1628 1372 37 13
575000 1635 1365 37 13
580000 1639 1361 37 13
585000 1631 1369 37 13
590000 1634 1366 37 13
595000 1629 1371 37 13
600000 1640 1360 37 13
605000 1640 1360 37 13
610000 1642 1358 37 13
615000 1654 1346 37 13
620000 1649 1351 37 13
625000 1648 1352 37 13
630000 1650 1350 37 13
635000 1638 1362 37 13
640000 1643 1357 37 13
645000 1640 1360 37 13
650000 1645 1355 37 13
655000 1636 1364 37 13
660000 1644 1356 37 13
665000 1645 1355 37 13
670000 1650 1350 37 13
675000 1649 1351 37 13
680000 1655 1345 37 13
685000 1645 1355 37 13
690000 1649 1351 37 13
695000 1652 1348 37 13
700000 1645 1355 37 13
705000 1647 1353 37 13
710000 1648 1352 37 13
715000 1645 1355 37 13
720000 1651 1349 37 13
725000 1654 1346 37 13
730000 1650 1350 37 13
735000 1651 1349 37 13
740000 1647 1353 37 13
745000 1646 1354 37 13
750000 1649 1351 37 13
755000 1656 1344 37 13
760000 1656 1344 37 13
765000 1655 1345 37 13
770000 1657 1343 37 13
775000 1658 1342 37 13
780000 1660 1340 37 13
785000 1649 1351 37 13
790000 1657 1343 37 13
795000 1658 1342 37 13
800000 1659 1341 37 13
805000 1663 1337 37 13
810000 1662 1338 37 13
815000 1659 1341 37 13
820000 1661 1339 37 13
825000 1648 1352 37 13
830000 1655 1345 37 13
835000 1658 1342 37 13
840000 1656 1344 37 13
845000 1657 1343 37 13
850000 1658 1342 37 13
855000 1645 1355 37 13
860000 1654 1346 37 13
865000 1655 1345 37 13
870000 1655 1345 37 13
875000 1656 1344 37 13
880000 1661 1339 37 13
885000 1660 1340 37 13
890000 1655 1345 37 13
895000 1660 1340 37 13
900000 1659 1341 37 13
905000 1671 1329 37 13
910000 1655 1345 37 13
915000 1649 1351 37 13
920000 1663 1337 37 13
925000 1664 1336 37 13
930000 1669 1331 38 12
935000 1664 1336 38 12
940000 1671 1329 38 12
945000 1667 1333 38 12
950000 1673 1327 38 12
955000 1669 1331 38 12
960000 1679 1321 38 12
965000 1679 1321 38 12
970000 1675 1325 38 12
975000 1673 1327 38 12
980000 1666 1334 38 12
985000 1674 1326 38 12
990000 1669 1331 38 12
995000 1678 1322 38 12
1000000 1671 1329 38 12
1005000 1663 1337 38 12
1010000 1671 1329 38 12
1015000 1678 1322 38 12
1020000 1675 1325 38 12
1025000 1675 1325 38 12
1030000 1672 1328 38 12
1035000 1674 1326 38 12
1040000 1677 1323 38 12
1045000 1677 1323 38 12
1050000 1680 1320 38 12
1055000 1674 1326 38 12
1060000 1674 1326 38 12
1065000 1678 1322 38 12
1070000 1683 1317 38 12
1075000 1676 1324 38 12
1080000 1678 1322 38 12
1085000 1672 1328 38 12
1090000 1662 1338 38 12
1095000 1671 1329 38 12
1100000 1678 1322 38 12
1105000 1677 1323 38 12
1110000 1680 1320 38 12
1115000 1676 1324 38 12
1120000 1673 1327 38 12
1125000 1669 1331 38 12
1130000 1674 1326 38 12
1135000 1668 1332 38 12
1140000 1665 1335 38 12
1145000 1665 1335 38 12
1150000 1675 1325 38 12
1155000 1673 1327 38 12
1160000 1669 1331 38 12
1165000 1672 1328 38 12
1170000 1677 1323 38 12
1175000 1669 1331 38 12
1180000 1672 1328 38 12
1185000 1671 1329 38 12
1190000 1678 1322 38 12
1195000 1673 1327 38 12
1200000 1670 1330 38 12
1205000 1678 1322 38 12
1210000 1680 1320 38 12
1215000 1676 1324 38 12
1220000 1677 1323 38 12
1225000 1674 1326 38 12
1230000 1666 1334 38 12
1235000 1670 1330 38 12
1240000 1671 1329 38 12
1245000 1680 1320 38 12
1250000 1670 1330 38 12
1255000 1679 1321 38 12
1260000 1676 1324 38 12
1265000 1681 1319 38 12
1270000 1679 1321 38 12
1275000 1680 1320 38 12
1280000 1678 1322 38 12
1285000 1682 1318 38 12
1290000 1679 1321 38 12
1295000 1689 1311 38 12
1300000 1696 1304 38 12
1305000 1681 1319 38 12
1310000 1689 1311 38 12
1315000 1698 1302 38 12
1320000 1702 1298 38 12
1325000 1695 1305 38 12
1330000 1694 1306 38 12
1335000 1691 1309 38 12
1340000 1690 1310 38 12
1345000 1688 1312 38 12
1350000 1691 1309 38 12
1355000 1690 1310 38 12
1360000 1692 1308 38 12
1365000 1689 1311 38 12
1370000 1673 1327 37 13
1375000 1680 1320 38 12
1380000 1686 1314 38 12
1385000 1681 1319 38 12
1390000 1684 1316 38 12
1395000 1675 1325 38 12
1400000 1680 1320 38 12
1405000 1682 1318 38 12
1410000 1676 1324 38 12
1415000 1681 1319 38 12
1420000 1683 1317 38 12
1425000 1672 1328 38 12
1430000 1676 1324 38 12
1435000 1675 1325 38 12
1440000 1677 1323 38 12
1445000 1682 1318 38 12
1450000 1693 1307 38 12
1455000 1690 1310 38 12
1460000 1689 1311 38 12
1465000 1693 1307 38 12
1470000 1691 1309 38 12
1475000 1681 1319 38 12
1480000 1685 1315 38 12
1485000 1669 1331 38 12
1490000 1681 1319 38 12
1495000 1680 1320 38 12
1500000 1675 1325 38 12
1505000 1675 1325 38 12
1510000 1680 1320 38 12
1515000 1674 1326 38 12
1520000 1677 1323 38 12
1525000 1680 1320 38 12
1530000 1680 1320 38 12
1535000 1680 1320 38 12
1540000 1664 1336 38 12
1545000 1666 1334 38 12
1550000 1679 1321 38 12
1555000 1672 1328 38 12
1560000 1677 1323 38 12
1565000 1677 1323 38 12
1570000 1682 1318 38 12
1575000 1674 1326 38 12
1580000 1676 1324 38 12
1585000 1676 1324 38 12
1590000 1672 1328 38 12
1595000 1674 1326 38 12
1600000 1668 1332 38 12
1605000 1669 1331 38 12
1610000 1671 1329 37 13
1615000 1672 1328 38 12
1620000 1681 1319 38 12
1625000 1678 1322 38 12
1630000 1674 1326 38 12
1635000 1671 1329 38 12
1640000 1672 1328 38 12
1645000 1680 1320 38 12
1650000 1678 1322 38 12
1655000 1667 1333 38 12
1660000 1671 1329 38 12
1665000 1674 1326 38 12
1670000 1670 1330 37 13
1675000 1669 1331 38 12
1680000 1665 1335 38 12
1685000 1671 1329 38 12
1690000 1674 1326 38 12
1695000 1678 1322 38 12
1700000 1682 1318 38 12
1705000 1678 1322 38 12
1710000 1678 1322 38 12
1715000 1685 1315 38 12
1720000 1680 1320 38 12
1725000 1678 1322 38 12
1730000 1681 1319 38 12
1735000 1678 1322 38 12
1740000 1678 1322 38 12
1745000 1675 1325 38 12
1750000 1671 1329 38 12
1755000 1679 1321 38 12
1760000 1683 1317 38 12
1765000 1682 1318 38 12
1770000 1690 1310 38 12
1775000 1688 1312 38 12
1780000 1684 1316 38 12
1785000 1682 1318 38 12
1790000 1681 1319 38 12
1795000 1680 1320 38 12
1800000 1684 1316 38 12
1805000 1680 1320 38 12
1810000 1684 1316 38 12
1815000 1676 1324 38 12
1820000 1682 1318 38 12
1825000 1679 1321 38 12
1830000 1674 1326 38 12
1835000 1679 1321 38 12
1840000 1674 1326 38 12
1845000 1676 1324 38 12
1850000 1678 1322 38 12
1855000 1684 1316 38 12
1860000 1678 1322 38 12
1865000 1676 1324 38 12
1870000 1679 1321 38 12
1875000 1683 1317 38 12
1880000 1671 1329 38 12
1885000 1680 1320 38 12
1890000 1674 1326 37 13
1895000 1677 1323 38 12
1900000 1668 1332 37 13
1905000 1675 1325 38 12
1910000 1665 1335 38 12
1915000 1669 1331 38 12
1920000 1667 1333 38 12
1925000 1671 1329 37 13
1930000 1677 1323 38 12
1935000 1671 1329 37 13
1940000 1673 1327 38 12
1945000 1664 1336 37 13
1950000 1666 1334 37 13
1955000 1666 1334 37 13
1960000 1672 1328 38 12
1965000 1669 1331 38 12
1970000 1668 1332 38 12
1975000 1667 1333 38 12
1980000 1671 1329 37 13
1985000 1667 1333 37 13
1990000 1672 1328 38 12
1995000 1673 1327 38 12
2000000 1667 1333 38 12
2005000 1662 1338 38 12
2010000 1670 1330 38 12
2015000 1673 1327 38 12
2020000 1660 1340 37 13
2025000 1670 1330 38 12
2030000 1665 1335 38 12
2035000 1673 1327 38 12
2040000 1674 1326 38 12
2045000 1671 1329 38 12
2050000 1672 1328 38 12
2055000 1669 1331 38 12
2060000 1670 1330 38 12
2065000 1674 1326 38 12
2070000 1677 1323 38 12
2075000 1676 1324 38 12
2080000 1674 1326 38 12
2085000 1673 1327 38 12
2090000 1672 1328 38 12
2095000 1670 1330 38 12
2100000 1668 1332 38 12
2105000 1669 1331 38 12
2110000 1669 1331 38 12
2115000 1671 1329 38 12
2120000 1677 1323 38 12
2125000 1675 1325 38 12
2130000 1684 1316 38 12
2135000 1670 1330 38 12
2140000 1674 1326 38 12
2145000 1672 1328 38 12
2150000 1670 1330 38 12
2155000 1669 1331 38 12
2160000 1669 1331 38 12
2165000 1661 1339 38 12
2170000 1671 1329 38 12
2175000 1674 1326 38 12
2180000 1675 1325 38 12
2185000 1674 1326 38 12
2190000 1676 1324 38 12
2195000 1677 1323 38 12
2200000 1677 1323 38 12
2205000 1672 1328 38 12
2210000 1679 1321 38 12
2215000 1683 1317 38 12
2220000 1679 1321 38 12
2225000 1667 1333 38 12
2230000 1664 1336 38 12
2235000 1668 1332 38 12
2240000 1671 1329 38 12
2245000 1673 1327 38 12
2250000 1672 1328 38 12
2255000 1678 1322 38 12
2260000 1676 1324 38 12
2265000 1677 1323 38 12
2270000 1678 1322 38 12
2275000 1676 1324 38 12
2280000 1678 1322 38 12
2285000 1677 1323 38 12
2290000 1680 1320 38 12
2295000 1684 1316 38 12
2300000 1681 1319 38 12
2305000 1673 1327 38 12
2310000 1686 1314 38 12
2315000 1687 1313 38 12
2320000 1683 1317 38 12
2325000 1677 1323 38 12
2330000 1690 1310 38 12
2335000 1683 1317 38 12
2340000 1690 1310 38 12
2345000 1676 1324 38 12
2350000 1682 1318 38 12
2355000 1682 1318 38 12
2360000 1679 1321 38 12
2365000 1671 1329 38 12
2370000 1668 1332 38 12
2375000 1668 1332 38 12
2380000 1670 1330 38 12
2385000 1667 1333 38 12
2390000 1668 1332 38 12
2395000 1673 1327 38 12
2400000 1665 1335 38 12
2405000 1668 1332 38 12
2410000 1668 1332 38 12
2415000 1672 1328 38 12
2420000 1670 1330 38 12
2425000 1674 1326 38 12
2430000 1670 1330 38 12
2435000 1668 1332 38 12
2440000 1677 1323 38 12
2445000 1671 1329 38 12
2450000 1672 1328 37 13
2455000 1679 1321 38 12
2460000 1680 1320 38 12
2465000 1672 1328 38 12
2470000 1678 1322 38 12
2475000 1668 1332 38 12
2480000 1683 1317 38 12
2485000 1670 1330 38 12
2490000 1676 1324 38 12
2495000 1663 1337 38 12
2500000 1682 1318 38 12
2505000 1665 1335 38 12
2510000 1666 1334 38 12
2515000 1677 1323 38 12
2520000 1675 1325 38 12
2525000 1672 1328 38 12
2530000 1664 1336 38 12
2535000 1670 1330 37 13
2540000 1675 1325 38 12
2545000 1661 1339 37 13
2550000 1657 1343 38 12
2555000 1661 1339 38 12
2560000 1666 1334 38 12
2565000 1666 1334 38 12
2570000 1660 1340 38 12
2575000 1646 1354 37 13
2580000 1653 1347 38 12
2585000 1663 1337 38 12
2590000 1667 1333 38 12
2595000 1661 1339 38 12
2600000 1661 1339 38 12
2605000 1669 1331 38 12
2610000 1661 1339 38 12
2615000 1655 1345 38 12
2620000 1663 1337 37 13
2625000 1656 1344 38 12
2630000 1655 1345 38 12
2635000 1665 1335 38 12
2640000 1667 1333 38 12
2645000 1652 1348 38 12
2650000 1662 1338 38 12
2655000 1658 1342 38 12
2660000 1654 1346 37 13
2665000 1661 1339 37 13
2670000 1662 1338 38 12
2675000 1660 1340 38 12
2680000 1656 1344 38 12
2685000 1656 1344 37 13
2690000 1649 1351 38 12
2695000 1654 1346 38 12
2700000 1650 1350 37 13
2705000 1660 1340 37 13
2710000 1654 1346 38 12
2715000 1650 1350 38 12
2720000 1667 1333 38 12
2725000 1657 1343 38 12
2730000 1652 1348 38 12
2735000 1664 1336 38 12
2740000 1654 1346 38 12
2745000 1649 1351 38 12
2750000 1654 1346 38 12
2755000 1659 1341 38 12
2760000 1655 1345 38 12
2765000 1644 1356 38 12
2770000 1646 1354 38 12
2775000 1645 1355 38 12
2780000 1644 1356 38 12
2785000 1646 1354 38 12
2790000 1651 1349 38 12
2795000 1647 1353 38 12
2800000 1647 1353 38 12
2805000 1641 1359 38 12
2810000 1649 1351 38 12
2815000 1645 1355 38 12
2820000 1650 1350 38 12
2825000 1647 1353 38 12
2830000 1653 1347 38 12
2835000 1659 1341 38 12
2840000 1658 1342 38 12
2845000 1647 1353 37 13
2850000 1649 1351 38 12
2855000 1649 1351 38 12
2860000 1650 1350 38 12
2865000 1653 1347 38 12
2870000 1658 1342 38 12
2875000 1654 1346 38 12
2880000 1662 1338 38 12
2885000 1654 1346 38 12
2890000 1650 1350 38 12
2895000 1654 1346 38 12
2900000 1643 1357 38 12
2905000 1655 1345 38 12
2910000 1648 1352 38 12
2915000 1649 1351 38 12
2920000 1639 1361 38 12
2925000 1648 1352 38 12
2930000 1656 1344 38 12
2935000 1653 1347 38 12
2940000 1650 1350 37 13
2945000 1652 1348 37 13
2950000 1652 1348 38 12
2955000 1651 1349 38 12
2960000 1652 1348 38 12
2965000 1644 1356 38 12
2970000 1648 1352 37 13
2975000 1655 1345 38 12
2980000 1660 1340 38 12
2985000 1666 1334 38 12
2990000 1658 1342 38 12
2995000 1649 1351 38 12
3000000 1663 1337 38 12
3005000 1657 1343 37 13
3010000 1646 1354 38 12
3015000 1656 1344 38 12
3020000 1656 1344 38 12
3025000 1652 1348 37 13
3030000 1655 1345 38 12
3035000 1656 1344 38 12
3040000 1655 1345 38 12
3045000 1654 1346 38 12
3050000 1655 1345 38 12
3055000 1658 1342 38 12
3060000 1664 1336 38 12
3065000 1652 1348 38 12
3070000 1660 1340 38 12
3075000 1651 1349 38 12
3080000 1651 1349 38 12
3085000 1649 1351 38 12
3090000 1651 1349 38 12
3095000 1652 1348 38 12
3100000 1648 1352 38 12
3105000 1648 1352 38 12
3110000 1641 1359 38 12
3115000 1653 1347 38 12
3120000 1650 1350 38 12
3125000 1653 1347 38 12
3130000 1654 1346 38 12
3135000 1644 1356 37 13
3140000 1647 1353 38 12
3145000 1655 1345 38 12
3150000 1647 1353 38 12
3155000 1655 1345 38 12
3160000 1654 1346 38 12
3165000 1661 1339 38 12
3170000 1653 1347 38 12
3175000 1641 1359 38 12
3180000 1647 1353 38 12
3185000 1647 1353 38 12
3190000 1646 1354 38 12
3195000 1638 1362 38 12
3200000 1642 1358 38 12
3205000 1644 1356 38 12
3210000 1646 1354 38 12
3215000 1640 1360 37 13
3220000 1643 1357 36 14
3225000 1648 1352 38 12
3230000 1651 1349 38 12
3235000 1646 1354 38 12
3240000 1655 1345 38 12
3245000 1647 1353 38 12
3250000 1651 1349 37 13
3255000 1650 1350 38 12
3260000 1658 1342 38 12
3265000 1655 1345 38 12
3270000 1646 1354 38 12
3275000 1646 1354 38 12
3280000 1662 1338 38 12
3285000 1655 1345 38 12
3290000 1650 1350 38 12
3295000 1648 1352 37 13
3300000 1657 1343 38 12
3305000 1652 1348 36 14
3310000 1654 1346 38 12
3315000 1652 1348 38 12
3320000 1651 1349 38 12
3325000 1651 1349 38 12
3330000 1654 1346 38 12
3335000 1648 1352 37 13
3340000 1646 1354 38 12
3345000 1655 1345 37 13
3350000 1656 1344 38 12
3355000 1656 1344 38 12
3360000 1658 1342 37 13
3365000 1660 1340 38 12
3370000 1659 1341 38 12
3375000 1661 1339 38 12
3380000 1654 1346 38 12
3385000 1652 1348 38 12
3390000 1663 1337 38 12
3395000 1648 1352 38 12
3400000 1652 1348 38 12
3405000 1647 1353 38 12
3410000 1644 1356 38 12
3415000 1653 1347 38 12
3420000 1659 1341 38 12
3425000 1652 1348 38 12
3430000 1653 1347 38 12
3435000 1653 1347 38 12
3440000 1663 1337 38 12
3445000 1659 1341 38 12
3450000 1653 1347 38 12
3455000 1659 1341 38 12
3460000 1647 1353 38 12
3465000 1651 1349 38 12
3470000 1641 1359 38 12
3475000 1657 1343 37 13
3480000 1656 1344 38 12
3485000 1641 1359 38 12
3490000 1636 1364 38 12
3495000 1646 1354 38 12
3500000 1653 1347 38 12
3505000 1646 1354 38 12
3510000 1656 1344 38 12
3515000 1647 1353 38 12
3520000 1647 1353 38 12
3525000 1647 1353 38 12
3530000 1655 1345 38 12
3535000 1647 1353 38 12
3540000 1640 1360 38 12
3545000 1645 1355 38 12
3550000 1649 1351 38 12
3555000 1650 1350 38 12
3560000 1645 1355 38 12
3565000 1635 1365 38 12
3570000 1651 1349 38 12
3575000 1645 1355 38 12
3580000 1651 1349 38 12
3585000 1648 1352 38 12
3590000 1650 1350 38 12
3595000 1647 1353 38 12
3600000 1644 1356 38 12
3605000 1650 1350 38 12
3610000 1645 1355 38 12
3615000 1643 1357 38 12
3620000 1647 1353 38 12
3625000 1653 1347 38 12
3630000 1651 1349 38 12
3635000 1645 1355 38 12
3640000 1645 1355 38 12
3645000 1645 1355 38 12
3650000 1639 1361 38 12
3655000 1644 1356 38 12
3660000 1645 1355 38 12
3665000 1642 1358 38 12
3670000 1642 1358 38 12
3675000 1648 1352 38 12
3680000 1645 1355 38 12
3685000 1648 1352 38 12
3690000 1653 1347 38 12
3695000 1650 1350 38 12
3700000 1648 1352 38 12
3705000 1647 1353 38 12
3710000 1642 1358 38 12
3715000 1643 1357 38 12
3720000 1644 1356 38 12
3725000 1634 1366 38 12
3730000 1650 1350 38 12
3735000 1648 1352 38 12
3740000 1647 1353 38 12
3745000 1635 1365 37 13
3750000 1643 1357 38 12
3755000 1653 1347 38 12
3760000 1645 1355 38 12
3765000 1644 1356 38 12
3770000 1656 1344 38 12
3775000 1660 1340 38 12
3780000 1653 1347 38 12
3785000 1643 1357 38 12
3790000 1644 1356 38 12
3795000 1659 1341 38 12
3800000 1651 1349 38 12
3805000 1659 1341 38 12
3810000 1646 1354 38 12
3815000 1644 1356 38 12
3820000 1653 1347 38 12
3825000 1647 1353 38 12
3830000 1653 1347 38 12
3835000 1645 1355 38 12
3840000 1653 1347 38 12
3845000 1647 1353 38 12
3850000 1644 1356 38 12
3855000 1642 1358 37 13
3860000 1641 1359 37 13
3865000 1640 1360 37 13
3870000 1639 1361 37 13
3875000 1634 1366 37 13
3880000 1632 1368 37 13
3885000 1639 1361 37 13
3890000 1619 1381 37 13
3895000 1636 1364 37 13
3900000 1644 1356 38 12
3905000 1649 1351 38 12
3910000 1636 1364 38 12
3915000 1644 1356 38 12
3920000 1644 1356 38 12
3925000 1652 1348 38 12
3930000 1652 1348 38 12
3935000 1645 1355 38 12
3940000 1649 1351 38 12
3945000 1653 1347 38 12
3950000 1651 1349 38 12
3955000 1644 1356 38 12
3960000 1655 1345 38 12
3965000 1655 1345 38 12
3970000 1661 1339 38 12
3975000 1660 1340 38 12
3980000 1656 1344 38 12
3985000 1655 1345 38 12
3990000 1646 1354 38 12
3995000 1651 1349 37 13
4000000 1656 1344 38 12
4005000 1656 1344 37 13
4010000 1656 1344 37 13
4015000 1652 1348 37 13
4020000 1645 1355 37 13
4025000 1653 1347 38 12
4030000 1660 1340 37 13
4035000 1647 1353 37 13
4040000 1650 1350 37 13
4045000 1642 1358 37 13
4050000 1639 1361 36 14
4055000 1643 1357 36 14
4060000 1641 1359 36 14
4065000 1647 1353 36 14
4070000 1644 1356 37 13
4075000 1642 1358 36 14
4080000 1645 1355 37 13
4085000 1644 1356 38 12
4090000 1647 1353 38 12
4095000 1644 1356 37 13
4100000 1647 1353 37 13
4105000 1633 1367 36 14
4110000 1647 1353 37 13
4115000 1645 1355 38 12
4120000 1634 1366 37 13
4125000 1639 1361 38 12
4130000 1647 1353 38 12
4135000 1650 1350 38 12
4140000 1644 1356 38 12
4145000 1636 1364 37 13
4150000 1633 1367 37 13
4155000 1635 1365 37 13
4160000 1641 1359 37 13
4165000 1637 1363 37 13
4170000 1637 1363 37 13
4175000 1634 1366 37 13
4180000 1639 1361 37 13
4185000 1643 1357 38 12
4190000 1651 1349 37 13
4195000 1648 1352 37 13
4200000 1646 1354 37 13
4205000 1647 1353 37 13
4210000 1649 1351 37 13
4215000 1644 1356 37 13
4220000 1651 1349 37 13
4225000 1650 1350 37 13
4230000 1648 1352 37 13
4235000 1653 1347 37 13
4240000 1649 1351 37 13
4245000 1652 1348 37 13
4250000 1654 1346 37 13
4255000 1655 1345 37 13
4260000 1652 1348 38 12
4265000 1650 1350 38 12
4270000 1643 1357 38 12
4275000 1644 1356 37 13
4280000 1646 1354 38 12
4285000 1653 1347 38 12
4290000 1645 1355 38 12
4295000 1649 1351 38 12
4300000 1645 1355 38 12
4305000 1648 1352 38 12
4310000 1644 1356 38 12
4315000 1649 1351 38 12
4320000 1647 1353 38 12
4325000 1649 1351 38 12
4330000 1651 1349 38 12
4335000 1643 1357 38 12
4340000 1649 1351 38 12
4345000 1646 1354 38 12
4350000 1648 1352 38 12
4355000 1634 1366 38 12
4360000 1653 1347 38 12
4365000 1646 1354 38 12
4370000 1649 1351 38 12
4375000 1648 1352 38 12
4380000 1650 1350 38 12
4385000 1646 1354 38 12
4390000 1656 1344 38 12
4395000 1647 1353 38 12
4400000 1653 1347 38 12
4405000 1651 1349 38 12
4410000 1653 1347 38 12
4415000 1660 1340 38 12
4420000 1655 1345 38 12
4425000 1658 1342 38 12
4430000 1653 1347 38 12
4435000 1656 1344 38 12
4440000 1659 1341 38 12
4445000 1654 1346 38 12
4450000 1656 1344 38 12
4455000 1651 1349 38 12
4460000 1656 1344 38 12
4465000 1655 1345 38 12
4470000 1658 1342 38 12
4475000 1658 1342 38 12
4480000 1654 1346 38 12
4485000 1649 1351 38 12
4490000 1654 1346 38 12
4495000 1639 1361 38 12
4500000 1661 1339 38 12
4505000 1647 1353 38 12
4510000 1660 1340 38 12
4515000 1654 1346 38 12
4520000 1665 1335 38 12
4525000 1659 1341 38 12
4530000 1657 1343 38 12
4535000 1655 1345 38 12
4540000 1657 1343 38 12
4545000 1661 1339 38 12
4550000 1658 1342 38 12
4555000 1655 1345 38 12
4560000 1653 1347 38 12
4565000 1648 1352 37 13
4570000 1654 1346 37 13
4575000 1648 1352 38 12
4580000 1655 1345 38 12
4585000 1651 1349 38 12
4590000 1662 1338 38 12
4595000 1649 1351 38 12
4600000 1651 1349 38 12
4605000 1651 1349 38 12
4610000 1654 1346 38 12
4615000 1650 1350 38 12
4620000 1653 1347 38 12
4625000 1647 1353 37 13
4630000 1647 1353 38 12
4635000 1652 1348 37 13
4640000 1649 1351 38 12
4645000 1656 1344 37 13
4650000 1648 1352 38 12
4655000 1646 1354 38 12
4660000 1648 1352 38 12
4665000 1651 1349 38 12
4670000 1651 1349 37 13
4675000 1656 1344 38 12
4680000 1650 1350 38 12
4685000 1660 1340 38 12
4690000 1655 1345 37 13
4695000 1650 1350 38 12
4700000 1650 1350 38 12
4705000 1654 1346 38 12
4710000 1660 1340 38 12
4715000 1654 1346 38 12
4720000 1656 1344 38 12
4725000 1650 1350 38 12
4730000 1649 1351 38 12
4735000 1648 1352 38 12
4740000 1645 1355 38 12
4745000 1644 1356 38 12
4750000 1647 1353 38 12
4755000 1648 1352 38 12
4760000 1640 1360 38 12
4765000 1643 1357 38 12
4770000 1647 1353 38 12
4775000 1639 1361 38 12
4780000 1636 1364 38 12
4785000 1649 1351 38 12
4790000 1653 1347 38 12
4795000 1651 1349 38 12
4800000 1652 1348 38 12
4805000 1654 1346 38 12
4810000 1651 1349 38 12
4815000 1650 1350 38 12
4820000 1651 1349 38 12
4825000 1656 1344 38 12
4830000 1654 1346 38 12
4835000 1653 1347 38 12
4840000 1648 1352 38 12
4845000 1654 1346 38 12
4850000 1655 1345 38 12
4855000 1650 1350 38 12
4860000 1654 1346 38 12
4865000 1658 1342 38 12
4870000 1664 1336 38 12
4875000 1654 1346 38 12
4880000 1658 1342 38 12
4885000 1656 1344 38 12
4890000 1662 1338 38 12
4895000 1655 1345 38 12
4900000 1656 1344 38 12
4905000 1644 1356 38 12
4910000 1656 1344 37 13
4915000 1647 1353 37 13
4920000 1655 1345 37 13
4925000 1652 1348 37 13
4930000 1659 1341 37 13
4935000 1658 1342 37 13
4940000 1654 1346 38 12
4945000 1649 1351 38 12
4950000 1658 1342 38 12
4955000 1657 1343 37 13
4960000 1666 1334 37 13
4965000 1658 1342 37 13
4970000 1665 1335 37 13
4975000 1656 1344 37 13
4980000 1657 1343 37 13
4985000 1658 1342 37 13
4990000 1653 1347 37 13
4995000 1664 1336 37 13
5000000 1667 1333 37 13
5005000 1660 1340 37 13
5010000 1664 1336 38 12
5015000 1668 1332 38 12
5020000 1656 1344 38 12
5025000 1663 1337 38 12
5030000 1664 1336 38 12
5035000 1659 1341 38 12
5040000 1651 1349 38 12
5045000 1655 1345 38 12
