step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
480000 1268 1732 20 5
485000 1258 1742 20 5
490000 1266 1734 20 5
495000 1260 1740 20 5
500000 1259 1741 20 5
505000 1258 1742 20 5
510000 1266 1734 20 5
515000 1260 1740 20 5
520000 1270 1730 20 5
525000 1274 1726 20 5
530000 1275 1725 20 5
535000 1286 1714 20 5
540000 1280 1720 20 5
545000 1282 1718 20 5
550000 1272 1728 20 5
555000 1274 1726 20 5
560000 1280 1720 20 5
565000 1265 1735 20 5
570000 1277 1723 20 5
575000 1278 1722 20 5
580000 1284 1716 20 5
585000 1271 1729 20 5
590000 1268 1732 20 5
595000 1275 1725 20 5
600000 1281 1719 20 5
605000 1276 1724 20 5
610000 1281 1719 20 5
615000 1271 1729 20 5
620000 1276 1724 20 5
625000 1282 1718 20 5
630000 1279 1721 20 5
635000 1267 1733 20 5
640000 1261 1739 20 5
645000 1275 1725 20 5
650000 1277 1723 20 5
655000 1279 1721 20 5
660000 1286 1714 20 5
665000 1278 1722 20 5
670000 1266 1734 20 5
675000 1275 1725 20 5
680000 1276 1724 20 5
685000 1276 1724 20 5
690000 1274 1726 20 5
695000 1269 1731 20 5
700000 1270 1730 20 5
705000 1272 1728 20 5
710000 1272 1728 20 5
715000 1272 1728 20 5
720000 1282 1718 20 5
725000 1272 1728 20 5
730000 1274 1726 20 5
735000 1289 1711 20 5
740000 1277 1723 20 5
745000 1275 1725 20 5
750000 1291 1709 20 5
755000 1278 1722 20 5
760000 1278 1722 20 5
765000 1283 1717 20 5
770000 1285 1715 20 5
775000 1283 1717 20 5
780000 1284 1716 20 5
785000 1289 1711 20 5
790000 1285 1715 20 5
795000 1287 1713 20 5
800000 1300 1700 20 5
805000 1296 1704 20 5
810000 1297 1703 20 5
815000 1301 1699 20 5
820000 1299 1701 20 5
825000 1307 1693 20 5
830000 1287 1713 20 5
835000 1289 1711 20 5
840000 1302 1698 20 5
845000 1297 1703 20 5
850000 1304 1696 20 5
855000 1316 1684 20 5
860000 1308 1692 20 5
865000 1304 1696 20 5
870000 1310 1690 20 5
875000 1307 1693 20 5
880000 1306 1694 20 5
885000 1299 1701 20 5
890000 1300 1700 20 5
895000 1304 1696 20 5
900000 1310 1690 20 5
905000 1311 1689 20 5
910000 1314 1686 20 5
915000 1312 1688 20 5
920000 1326 1674 20 5
925000 1314 1686 20 5
930000 1310 1690 20 5
935000 1317 1683 20 5
940000 1314 1686 20 5
945000 1313 1687 20 5
950000 1310 1690 20 5
955000 1314 1686 20 5
960000 1317 1683 20 5
965000 1305 1695 20 5
970000 1319 1681 20 5
975000 1322 1678 20 5
980000 1319 1681 20 5
985000 1324 1676 20 5
990000 1315 1685 20 5
995000 1317 1683 20 5
1000000 1334 1666 20 5
1005000 1324 1676 20 5
1010000 1312 1688 20 5
1015000 1325 1675 20 5
1020000 1328 1672 20 5
1025000 1319 1681 20 5
1030000 1314 1686 20 5
1035000 1316 1684 20 5
1040000 1323 1677 20 5
1045000 1314 1686 20 5
1050000 1333 1667 20 5
1055000 1327 1673 20 5
1060000 1333 1667 20 5
1065000 1330 1670 20 5
1070000 1329 1671 20 5
1075000 1332 1668 20 5
1080000 1328 1672 20 5
1085000 1327 1673 20 5
1090000 1320 1680 20 5
1095000 1335 1665 20 5
1100000 1327 1673 20 5
1105000 1334 1666 20 5
1110000 1329 1671 20 5
1115000 1336 1664 20 5
1120000 1335 1665 20 5
1125000 1330 1670 20 5
1130000 1333 1667 20 5
1135000 1331 1669 20 5
1140000 1329 1671 20 5
1145000 1333 1667 20 5
1150000 1338 1662 20 5
1155000 1328 1672 20 5
1160000 1338 1662 20 5
1165000 1329 1671 20 5
1170000 1329 1671 20 5
1175000 1336 1664 20 5
1180000 1325 1675 20 5
1185000 1332 1668 20 5
1190000 1336 1664 20 5
1195000 1334 1666 20 5
1200000 1327 1673 20 5
1205000 1343 1657 20 5
1210000 1345 1655 20 5
1215000 1344 1656 20 5
1220000 1345 1655 20 5
1225000 1342 1658 20 5
1230000 1355 1645 20 5
1235000 1348 1652 20 5
1240000 1349 1651 20 5
1245000 1355 1645 20 5
1250000 1358 1642 20 5
1255000 1361 1639 20 5
1260000 1361 1639 20 5
1265000 1352 1648 20 5
1270000 1353 1647 20 5
1275000 1353 1647 20 5
1280000 1353 1647 20 5
1285000 1351 1649 20 5
1290000 1359 1641 20 5
1295000 1355 1645 20 5
1300000 1353 1647 20 5
1305000 1347 1653 20 5
1310000 1353 1647 20 5
1315000 1348 1652 20 5
1320000 1356 1644 20 5
1325000 1353 1647 20 5
1330000 1356 1644 20 5
1335000 1348 1652 20 5
1340000 1352 1648 20 5
1345000 1350 1650 20 5
1350000 1359 1641 20 5
1355000 1343 1657 20 5
1360000 1353 1647 20 5
1365000 1364 1636 20 5
1370000 1363 1637 20 5
1375000 1365 1635 20 5
1380000 1362 1638 20 5
1385000 1371 1629 20 5
1390000 1368 1632 20 5
1395000 1372 1628 20 5
1400000 1366 1634 20 5
1405000 1358 1642 20 5
1410000 1350 1650 20 5
1415000 1367 1633 20 5
1420000 1367 1633 20 5
1425000 1372 1628 20 5
1430000 1372 1628 20 5
1435000 1366 1634 20 5
1440000 1355 1645 20 5
1445000 1374 1626 20 5
1450000 1367 1633 20 5
1455000 1370 1630 20 5
1460000 1371 1629 20 5
1465000 1378 1622 20 5
1470000 1375 1625 20 5
1475000 1366 1634 20 5
1480000 1370 1630 20 5
1485000 1378 1622 20 5
1490000 1369 1631 20 5
1495000 1365 1635 20 5
1500000 1367 1633 20 5
1505000 1378 1622 20 5
1510000 1371 1629 20 5
1515000 1369 1631 20 5
1520000 1379 1621 20 5
1525000 1367 1633 20 5
1530000 1379 1621 20 5
1535000 1365 1635 20 5
1540000 1379 1621 20 5
1545000 1372 1628 20 5
1550000 1368 1632 20 5
1555000 1366 1634 20 5
1560000 1369 1631 20 5
1565000 1365 1635 20 5
1570000 1371 1629 20 5
1575000 1364 1636 20 5
1580000 1374 1626 20 5
1585000 1361 1639 20 5
1590000 1366 1634 20 5
1595000 1363 1637 20 5
1600000 1371 1629 20 5
1605000 1369 1631 20 5
1610000 1362 1638 20 5
1615000 1370 1630 20 5
1620000 1361 1639 20 5
1625000 1358 1642 20 5
1630000 1362 1638 20 5
1635000 1370 1630 20 5
1640000 1365 1635 20 5
1645000 1359 1641 20 5
1650000 1365 1635 20 5
1655000 1361 1639 20 5
1660000 1353 1647 20 5
1665000 1369 1631 20 5
1670000 1368 1632 20 5
1675000 1368 1632 20 5
1680000 1375 1625 20 5
1685000 1368 1632 20 5
1690000 1370 1630 20 5
1695000 1374 1626 20 5
1700000 1380 1620 20 5
1705000 1366 1634 20 5
1710000 1377 1623 20 5
1715000 1372 1628 20 5
1720000 1375 1625 20 5
1725000 1373 1627 20 5
1730000 1373 1627 20 5
1735000 1361 1639 20 5
1740000 1372 1628 20 5
1745000 1369 1631 20 5
1750000 1377 1623 20 5
1755000 1381 1619 20 5
1760000 1383 1617 20 5
1765000 1382 1618 20 5
1770000 1381 1619 20 5
1775000 1383 1617 20 5
1780000 1391 1609 20 5
1785000 1391 1609 20 5
1790000 1390 1610 20 5
1795000 1387 1613 20 5
1800000 1389 1611 20 5
1805000 1386 1614 20 5
1810000 1381 1619 20 5
1815000 1384 1616 20 5
1820000 1385 1615 20 5
1825000 1391 1609 20 5
1830000 1384 1616 20 5
1835000 1397 1603 21 4
1840000 1393 1607 21 4
1845000 1390 1610 21 4
1850000 1395 1605 21 4
1855000 1394 1606 21 4
1860000 1388 1612 21 4
1865000 1392 1608 21 4
1870000 1395 1605 21 4
1875000 1401 1599 21 4
1880000 1389 1611 21 4
1885000 1407 1593 21 4
1890000 1398 1602 21 4
1895000 1406 1594 21 4
1900000 1389 1611 21 4
1905000 1392 1608 21 4
1910000 1390 1610 21 4
1915000 1387 1613 21 4
1920000 1392 1608 21 4
1925000 1393 1607 21 4
1930000 1400 1600 21 4
1935000 1385 1615 21 4
1940000 1397 1603 21 4
1945000 1396 1604 21 4
1950000 1401 1599 21 4
1955000 1408 1592 21 4
1960000 1390 1610 21 4
1965000 1392 1608 21 4
1970000 1392 1608 21 4
1975000 1398 1602 21 4
1980000 1391 1609 21 4
1985000 1396 1604 21 4
1990000 1404 1596 21 4
1995000 1403 1597 21 4
2000000 1399 1601 21 4
2005000 1406 1594 21 4
2010000 1400 1600 21 4
2015000 1407 1593 21 4
2020000 1397 1603 21 4
2025000 1404 1596 21 4
2030000 1405 1595 21 4
2035000 1407 1593 21 4
2040000 1399 1601 21 4
2045000 1406 1594 21 4
2050000 1401 1599 21 4
2055000 1398 1602 21 4
2060000 1409 1591 21 4
2065000 1402 1598 21 4
2070000 1399 1601 21 4
2075000 1399 1601 21 4
2080000 1402 1598 21 4
2085000 1404 1596 21 4
2090000 1399 1601 21 4
2095000 1392 1608 21 4
2100000 1391 1609 21 4
2105000 1402 1598 21 4
2110000 1394 1606 21 4
2115000 1388 1612 21 4
2120000 1395 1605 21 4
2125000 1400 1600 21 4
2130000 1407 1593 21 4
2135000 1411 1589 21 4
2140000 1411 1589 21 4
2145000 1413 1587 21 4
2150000 1411 1589 21 4
2155000 1414 1586 21 4
2160000 1417 1583 21 4
2165000 1409 1591 21 4
2170000 1410 1590 21 4
2175000 1407 1593 21 4
2180000 1411 1589 21 4
2185000 1406 1594 21 4
2190000 1417 1583 21 4
2195000 1407 1593 21 4
2200000 1419 1581 21 4
2205000 1433 1567 21 4
2210000 1408 1592 21 4
2215000 1409 1591 21 4
2220000 1413 1587 21 4
2225000 1417 1583 21 4
2230000 1414 1586 21 4
2235000 1409 1591 21 4
2240000 1401 1599 21 4
2245000 1411 1589 21 4
2250000 1410 1590 21 4
2255000 1405 1595 21 4
2260000 1410 1590 21 4
2265000 1409 1591 21 4
2270000 1410 1590 21 4
2275000 1419 1581 21 4
2280000 1430 1570 21 4
2285000 1415 1585 21 4
2290000 1423 1577 21 4
2295000 1436 1564 21 4
2300000 1427 1573 21 4
2305000 1434 1566 21 4
2310000 1430 1570 21 4
2315000 1432 1568 21 4
2320000 1443 1557 21 4
2325000 1446 1554 21 4
2330000 1436 1564 21 4
2335000 1437 1563 21 4
2340000 1451 1549 21 4
2345000 1439 1561 21 4
2350000 1435 1565 21 4
2355000 1436 1564 21 4
2360000 1434 1566 21 4
2365000 1437 1563 21 4
2370000 1440 1560 21 4
2375000 1435 1565 21 4
2380000 1438 1562 21 4
2385000 1425 1575 21 4
2390000 1439 1561 21 4
2395000 1434 1566 21 4
2400000 1429 1571 21 4
2405000 1432 1568 21 4
2410000 1430 1570 21 4
2415000 1435 1565 21 4
2420000 1451 1549 21 4
2425000 1446 1554 21 4
2430000 1438 1562 21 4
2435000 1433 1567 21 4
2440000 1434 1566 21 4
2445000 1438 1562 21 4
2450000 1435 1565 21 4
2455000 1432 1568 21 4
2460000 1433 1567 21 4
2465000 1432 1568 21 4
2470000 1429 1571 21 4
2475000 1439 1561 21 4
2480000 1433 1567 21 4
2485000 1437 1563 21 4
2490000 1443 1557 21 4
2495000 1448 1552 21 4
2500000 1447 1553 21 4
2505000 1440 1560 21 4
2510000 1431 1569 21 4
2515000 1444 1556 21 4
2520000 1440 1560 21 4
2525000 1445 1555 21 4
2530000 1445 1555 21 4
2535000 1451 1549 21 4
2540000 1443 1557 21 4
2545000 1445 1555 21 4
2550000 1454 1546 21 4
2555000 1450 1550 21 4
2560000 1454 1546 21 4
2565000 1453 1547 21 4
2570000 1448 1552 21 4
2575000 1452 1548 21 4
2580000 1446 1554 21 4
2585000 1450 1550 21 4
2590000 1456 1544 21 4
2595000 1442 1558 21 4
2600000 1449 1551 21 4
2605000 1465 1535 21 4
2610000 1447 1553 21 4
2615000 1455 1545 21 4
2620000 1454 1546 21 4
2625000 1454 1546 21 4
2630000 1462 1538 21 4
2635000 1462 1538 21 4
2640000 1461 1539 21 4
2645000 1460 1540 21 4
2650000 1456 1544 21 4
2655000 1463 1537 21 4
2660000 1450 1550 21 4
2665000 1463 1537 21 4
2670000 1459 1541 21 4
2675000 1466 1534 21 4
2680000 1463 1537 21 4
2685000 1464 1536 21 4
2690000 1457 1543 21 4
2695000 1461 1539 21 4
2700000 1462 1538 21 4
2705000 1455 1545 21 4
2710000 1457 1543 21 4
2715000 1460 1540 21 4
2720000 1451 1549 21 4
2725000 1448 1552 21 4
2730000 1454 1546 21 4
2735000 1453 1547 21 4
2740000 1454 1546 21 4
2745000 1454 1546 21 4
2750000 1456 1544 21 4
2755000 1445 1555 21 4
2760000 1450 1550 21 4
2765000 1458 1542 21 4
2770000 1466 1534 21 4
2775000 1465 1535 21 4
2780000 1466 1534 21 4
2785000 1462 1538 21 4
2790000 1458 1542 21 4
2795000 1462 1538 21 4
2800000 1467 1533 21 4
2805000 1470 1530 21 4
2810000 1473 1527 21 4
2815000 1456 1544 21 4
2820000 1459 1541 21 4
2825000 1459 1541 21 4
2830000 1455 1545 21 4
2835000 1465 1535 21 4
2840000 1459 1541 21 4
2845000 1468 1532 21 4
2850000 1468 1532 21 4
2855000 1474 1526 21 4
2860000 1465 1535 21 4
2865000 1470 1530 21 4
2870000 1469 1531 21 4
2875000 1469 1531 21 4
2880000 1468 1532 21 4
2885000 1465 1535 21 4
2890000 1470 1530 21 4
2895000 1469 1531 21 4
2900000 1460 1540 21 4
2905000 1477 1523 21 4
2910000 1468 1532 21 4
2915000 1478 1522 21 4
2920000 1465 1535 21 4
2925000 1466 1534 21 4
2930000 1473 1527 21 4
2935000 1470 1530 21 4
2940000 1482 1518 21 4
2945000 1479 1521 21 4
2950000 1473 1527 21 4
2955000 1481 1519 21 4
2960000 1476 1524 21 4
2965000 1481 1519 21 4
2970000 1478 1522 21 4
2975000 1476 1524 21 4
2980000 1480 1520 21 4
2985000 1482 1518 21 4
2990000 1487 1513 21 4
2995000 1483 1517 21 4
3000000 1478 1522 21 4
3005000 1478 1522 21 4
3010000 1481 1519 21 4
3015000 1471 1529 21 4
3020000 1469 1531 21 4
3025000 1484 1516 21 4
3030000 1485 1515 21 4
3035000 1484 1516 21 4
3040000 1480 1520 21 4
3045000 1482 1518 21 4
3050000 1482 1518 21 4
3055000 1480 1520 21 4
3060000 1482 1518 21 4
3065000 1482 1518 21 4
3070000 1480 1520 21 4
3075000 1483 1517 21 4
3080000 1469 1531 21 4
3085000 1475 1525 21 4
3090000 1469 1531 21 4
3095000 1484 1516 21 4
3100000 1465 1535 21 4
3105000 1474 1526 21 4
3110000 1467 1533 21 4
3115000 1480 1520 21 4
3120000 1482 1518 21 4
3125000 1481 1519 21 4
3130000 1474 1526 21 4
3135000 1477 1523 21 4
3140000 1474 1526 21 4
3145000 1471 1529 21 4
3150000 1467 1533 21 4
3155000 1474 1526 21 4
3160000 1467 1533 21 4
3165000 1478 1522 21 4
3170000 1475 1525 21 4
3175000 1489 1511 21 4
3180000 1484 1516 21 4
3185000 1480 1520 21 4
3190000 1482 1518 21 4
3195000 1479 1521 21 4
3200000 1477 1523 21 4
3205000 1486 1514 21 4
3210000 1477 1523 21 4
3215000 1489 1511 21 4
3220000 1485 1515 21 4
3225000 1491 1509 21 4
3230000 1479 1521 21 4
3235000 1486 1514 21 4
3240000 1496 1504 21 4
3245000 1492 1508 21 4
3250000 1487 1513 21 4
3255000 1491 1509 21 4
3260000 1494 1506 21 4
3265000 1499 1501 21 4
3270000 1489 1511 21 4
3275000 1485 1515 21 4
3280000 1487 1513 21 4
3285000 1495 1505 21 4
3290000 1495 1505 21 4
3295000 1498 1502 21 4
3300000 1493 1507 21 4
3305000 1486 1514 21 4
3310000 1492 1508 21 4
3315000 1496 1504 21 4
3320000 1494 1506 21 4
3325000 1484 1516 21 4
3330000 1499 1501 21 4
3335000 1495 1505 21 4
3340000 1494 1506 21 4
3345000 1487 1513 21 4
3350000 1495 1505 21 4
3355000 1488 1512 21 4
3360000 1485 1515 21 4
3365000 1494 1506 21 4
3370000 1492 1508 21 4
3375000 1490 1510 21 4
3380000 1493 1507 21 4
3385000 1494 1506 21 4
3390000 1478 1522 21 4
3395000 1485 1515 21 4
3400000 1499 1501 21 4
3405000 1492 1508 21 4
3410000 1494 1506 21 4
3415000 1492 1508 21 4
3420000 1496 1504 21 4
3425000 1478 1522 21 4
3430000 1485 1515 21 4
3435000 1488 1512 21 4
3440000 1489 1511 21 4
3445000 1496 1504 21 4
3450000 1499 1501 21 4
3455000 1507 1493 21 4
3460000 1499 1501 21 4
3465000 1496 1504 21 4
3470000 1492 1508 21 4
3475000 1500 1500 21 4
3480000 1504 1496 21 4
3485000 1497 1503 21 4
3490000 1502 1498 21 4
3495000 1501 1499 21 4
3500000 1496 1504 21 4
3505000 1500 1500 21 4
3510000 1496 1504 21 4
3515000 1495 1505 21 4
3520000 1496 1504 21 4
3525000 1507 1493 21 4
3530000 1512 1488 21 4
3535000 1501 1499 21 4
3540000 1500 1500 21 4
3545000 1495 1505 21 4
3550000 1499 1501 21 4
3555000 1497 1503 21 4
3560000 1499 1501 21 4
3565000 1498 1502 21 4
3570000 1478 1522 21 4
3575000 1495 1505 21 4
3580000 1491 1509 21 4
3585000 1498 1502 21 4
3590000 1492 1508 21 4
3595000 1489 1511 21 4
3600000 1501 1499 21 4
3605000 1489 1511 21 4
3610000 1487 1513 21 4
3615000 1495 1505 21 4
3620000 1492 1508 21 4
3625000 1495 1505 21 4
3630000 1481 1519 21 4
3635000 1494 1506 21 4
3640000 1489 1511 21 4
3645000 1500 1500 21 4
3650000 1490 1510 21 4
3655000 1493 1507 21 4
3660000 1496 1504 21 4
3665000 1491 1509 21 4
3670000 1503 1497 21 4
3675000 1497 1503 21 4
3680000 1497 1503 21 4
3685000 1481 1519 21 4
3690000 1495 1505 21 4
3695000 1499 1501 21 4
3700000 1495 1505 21 4
3705000 1490 1510 21 4
3710000 1496 1504 21 4
3715000 1507 1493 21 4
3720000 1498 1502 21 4
3725000 1501 1499 21 4
3730000 1493 1507 21 4
3735000 1496 1504 21 4
3740000 1499 1501 21 4
3745000 1504 1496 21 4
3750000 1495 1505 21 4
3755000 1501 1499 21 4
3760000 1495 1505 21 4
3765000 1489 1511 21 4
3770000 1495 1505 21 4
3775000 1494 1506 21 4
3780000 1489 1511 21 4
3785000 1491 1509 21 4
3790000 1498 1502 21 4
3795000 1512 1488 21 4
3800000 1503 1497 21 4
3805000 1502 1498 21 4
3810000 1511 1489 21 4
3815000 1499 1501 21 4
3820000 1511 1489 21 4
3825000 1511 1489 21 4
3830000 1507 1493 21 4
3835000 1503 1497 21 4
3840000 1506 1494 21 4
3845000 1509 1491 21 4
3850000 1503 1497 21 4
3855000 1502 1498 21 4
3860000 1511 1489 21 4
3865000 1499 1501 21 4
3870000 1504 1496 21 4
3875000 1498 1502 21 4
3880000 1500 1500 21 4
3885000 1500 1500 21 4
3890000 1501 1499 21 4
3895000 1500 1500 21 4
3900000 1500 1500 21 4
3905000 1509 1491 21 4
3910000 1500 1500 21 4
3915000 1503 1497 21 4
3920000 1507 1493 21 4
3925000 1508 1492 21 4
3930000 1504 1496 21 4
3935000 1507 1493 21 4
3940000 1502 1498 21 4
3945000 1510 1490 21 4
3950000 1512 1488 21 4
3955000 1506 1494 21 4
3960000 1512 1488 21 4
3965000 1512 1488 21 4
3970000 1513 1487 21 4
3975000 1505 1495 21 4
3980000 1517 1483 21 4
3985000 1512 1488 21 4
3990000 1516 1484 21 4
3995000 1514 1486 21 4
4000000 1519 1481 21 4
4005000 1508 1492 21 4
4010000 1513 1487 21 4
4015000 1505 1495 21 4
4020000 1513 1487 21 4
4025000 1511 1489 21 4
4030000 1509 1491 21 4
4035000 1506 1494 21 4
4040000 1512 1488 21 4
4045000 1507 1493 21 4
4050000 1516 1484 21 4
4055000 1515 1485 21 4
4060000 1511 1489 21 4
4065000 1511 1489 21 4
4070000 1512 1488 21 4
4075000 1509 1491 21 4
4080000 1507 1493 21 4
4085000 1512 1488 21 4
4090000 1518 1482 21 4
4095000 1513 1487 21 4
4100000 1515 1485 21 4
4105000 1519 1481 21 4
4110000 1502 1498 21 4
4115000 1513 1487 21 4
4120000 1513 1487 21 4
4125000 1505 1495 21 4
4130000 1508 1492 21 4
4135000 1510 1490 21 4
4140000 1507 1493 21 4
4145000 1514 1486 21 4
4150000 1518 1482 21 4
4155000 1529 1471 21 4
4160000 1520 1480 21 4
4165000 1522 1478 21 4
4170000 1519 1481 21 4
4175000 1523 1477 21 4
4180000 1516 1484 21 4
4185000 1509 1491 21 4
4190000 1519 1481 21 4
4195000 1514 1486 21 4
4200000 1518 1482 21 4
4205000 1516 1484 21 4
4210000 1516 1484 21 4
4215000 1512 1488 21 4
4220000 1521 1479 21 4
4225000 1511 1489 21 4
4230000 1518 1482 21 4
4235000 1521 1479 21 4
4240000 1512 1488 21 4
4245000 1510 1490 21 4
4250000 1512 1488 21 4
4255000 1510 1490 21 4
4260000 1519 1481 21 4
4265000 1523 1477 21 4
4270000 1523 1477 21 4
4275000 1529 1471 21 4
4280000 1519 1481 21 4
4285000 1527 1473 21 4
4290000 1526 1474 21 4
4295000 1536 1464 21 4
4300000 1531 1469 21 4
4305000 1529 1471 21 4
4310000 1530 1470 21 4
4315000 1528 1472 21 4
4320000 1529 1471 21 4
4325000 1526 1474 21 4
4330000 1532 1468 21 4
4335000 1530 1470 21 4
4340000 1529 1471 21 4
4345000 1529 1471 21 4
4350000 1530 1470 21 4
4355000 1520 1480 21 4
4360000 1523 1477 21 4
4365000 1528 1472 21 4
4370000 1522 1478 21 4
4375000 1524 1476 21 4
4380000 1536 1464 21 4
4385000 1529 1471 21 4
4390000 1525 1475 21 4
4395000 1522 1478 21 4
4400000 1532 1468 21 4
4405000 1519 1481 21 4
4410000 1526 1474 21 4
4415000 1517 1483 21 4
4420000 1520 1480 21 4
4425000 1524 1476 21 4
4430000 1526 1474 21 4
4435000 1530 1470 21 4
4440000 1528 1472 21 4
4445000 1522 1478 21 4
4450000 1534 1466 21 4
4455000 1528 1472 21 4
4460000 1535 1465 21 4
4465000 1539 1461 21 4
4470000 1530 1470 21 4
4475000 1533 1467 21 4
4480000 1526 1474 21 4
4485000 1529 1471 21 4
4490000 1529 1471 21 4
4495000 1531 1469 21 4
4500000 1529 1471 21 4
4505000 1530 1470 21 4
4510000 1528 1472 21 4
4515000 1535 1465 21 4
4520000 1530 1470 21 4
4525000 1518 1482 21 4
4530000 1535 1465 21 4
4535000 1532 1468 21 4
4540000 1538 1462 21 4
4545000 1526 1474 21 4
4550000 1537 1463 21 4
4555000 1530 1470 21 4
4560000 1527 1473 21 4
4565000 1536 1464 21 4
4570000 1532 1468 21 4
4575000 1537 1463 21 4
4580000 1530 1470 21 4
4585000 1527 1473 21 4
4590000 1532 1468 21 4
4595000 1534 1466 21 4
4600000 1528 1472 21 4
4605000 1531 1469 21 4
4610000 1538 1462 21 4
4615000 1540 1460 21 4
4620000 1541 1459 21 4
4625000 1538 1462 21 4
4630000 1542 1458 21 4
4635000 1540 1460 21 4
4640000 1544 1456 21 4
4645000 1544 1456 21 4
4650000 1548 1452 21 4
4655000 1546 1454 21 4
4660000 1537 1463 21 4
4665000 1532 1468 21 4
4670000 1537 1463 21 4
4675000 1539 1461 21 4
4680000 1533 1467 21 4
4685000 1542 1458 21 4
4690000 1538 1462 21 4
4695000 1535 1465 21 4
4700000 1541 1459 21 4
4705000 1533 1467 21 4
4710000 1529 1471 21 4
4715000 1536 1464 21 4
4720000 1526 1474 21 4
4725000 1539 1461 21 4
4730000 1526 1474 21 4
4735000 1538 1462 21 4
4740000 1538 1462 21 4
4745000 1528 1472 21 4
4750000 1548 1452 21 4
4755000 1534 1466 21 4
4760000 1543 1457 21 4
4765000 1527 1473 21 4
4770000 1538 1462 21 4
4775000 1534 1466 21 4
4780000 1545 1455 21 4
4785000 1539 1461 21 4
4790000 1535 1465 21 4
4795000 1533 1467 21 4
4800000 1531 1469 21 4
4805000 1536 1464 21 4
4810000 1533 1467 21 4
4815000 1539 1461 21 4
4820000 1532 1468 21 4
4825000 1544 1456 21 4
4830000 1542 1458 21 4
4835000 1535 1465 21 4
4840000 1536 1464 21 4
4845000 1540 1460 21 4
4850000 1542 1458 21 4
4855000 1536 1464 21 4
4860000 1541 1459 21 4
4865000 1552 1448 21 4
4870000 1536 1464 21 4
4875000 1541 1459 21 4
4880000 1531 1469 21 4
4885000 1529 1471 21 4
4890000 1517 1483 21 4
4895000 1526 1474 21 4
4900000 1530 1470 21 4
4905000 1526 1474 21 4
4910000 1531 1469 21 4
4915000 1532 1468 21 4
4920000 1534 1466 21 4
4925000 1524 1476 21 4
4930000 1529 1471 21 4
4935000 1534 1466 21 4
4940000 1535 1465 21 4
4945000 1535 1465 21 4
4950000 1531 1469 21 4
4955000 1539 1461 21 4
4960000 1530 1470 21 4
4965000 1525 1475 21 4
4970000 1530 1470 21 4
4975000 1536 1464 21 4
4980000 1533 1467 21 4
4985000 1530 1470 21 4
4990000 1538 1462 21 4
4995000 1530 1470 21 4
5000000 1524 1476 21 4
5005000 1535 1465 21 4
5010000 1535 1465 21 4
5015000 1522 1478 21 4
5020000 1521 1479 21 4
5025000 1538 1462 21 4
5030000 1533 1467 21 4
5035000 1529 1471 21 4
5040000 1530 1470 21 4
5045000 1531 1469 21 4
