step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
1200000 1719 1281 20 5
1205000 1725 1275 20 5
1210000 1730 1270 20 5
1215000 1724 1276 20 5
1220000 1725 1275 20 5
1225000 1729 1271 20 5
1230000 1728 1272 20 5
1235000 1727 1273 21 4
1240000 1736 1264 20 5
1245000 1741 1259 20 5
1250000 1739 1261 20 5
1255000 1749 1251 20 5
1260000 1746 1254 20 5
1265000 1747 1253 20 5
1270000 1748 1252 20 5
1275000 1756 1244 20 5
1280000 1749 1251 20 5
1285000 1752 1248 20 5
1290000 1753 1247 20 5
1295000 1757 1243 20 5
1300000 1760 1240 20 5
1305000 1771 1229 20 5
1310000 1756 1244 20 5
1315000 1761 1239 20 5
1320000 1778 1222 20 5
1325000 1761 1239 20 5
1330000 1761 1239 20 5
1335000 1763 1237 20 5
1340000 1758 1242 20 5
1345000 1759 1241 20 5
1350000 1762 1238 20 5
1355000 1765 1235 20 5
1360000 1773 1227 20 5
1365000 1775 1225 20 5
1370000 1770 1230 20 5
1375000 1772 1228 20 5
1380000 1781 1219 20 5
1385000 1780 1220 20 5
1390000 1779 1221 20 5
1395000 1765 1235 20 5
1400000 1779 1221 20 5
1405000 1765 1235 20 5
1410000 1770 1230 20 5
1415000 1773 1227 20 5
1420000 1772 1228 20 5
1425000 1781 1219 20 5
1430000 1771 1229 20 5
1435000 1780 1220 20 5
1440000 1766 1234 20 5
1445000 1771 1229 20 5
1450000 1764 1236 20 5
1455000 1768 1232 20 5
1460000 1784 1216 20 5
1465000 1776 1224 20 5
1470000 1773 1227 20 5
1475000 1764 1236 20 5
1480000 1772 1228 20 5
1485000 1760 1240 20 5
1490000 1769 1231 20 5
1495000 1762 1238 20 5
1500000 1757 1243 20 5
1505000 1750 1250 20 5
1510000 1763 1237 20 5
1515000 1757 1243 20 5
1520000 1767 1233 20 5
1525000 1764 1236 20 5
1530000 1757 1243 20 5
1535000 1763 1237 20 5
1540000 1762 1238 20 5
1545000 1766 1234 20 5
1550000 1764 1236 20 5
1555000 1773 1227 20 5
1560000 1777 1223 20 5
1565000 1781 1219 20 5
1570000 1789 1211 20 5
1575000 1792 1208 20 5
1580000 1775 1225 20 5
1585000 1786 1214 20 5
1590000 1778 1222 20 5
1595000 1783 1217 20 5
1600000 1776 1224 20 5
1605000 1788 1212 20 5
1610000 1797 1203 20 5
1615000 1796 1204 20 5
1620000 1794 1206 20 5
1625000 1782 1218 20 5
1630000 1793 1207 20 5
1635000 1800 1200 20 5
1640000 1790 1210 20 5
1645000 1789 1211 20 5
1650000 1794 1206 20 5
1655000 1782 1218 20 5
1660000 1781 1219 20 5
1665000 1783 1217 20 5
1670000 1787 1213 20 5
1675000 1797 1203 20 5
1680000 1787 1213 20 5
1685000 1782 1218 20 5
1690000 1784 1216 20 5
1695000 1788 1212 20 5
1700000 1779 1221 20 5
1705000 1794 1206 20 5
1710000 1798 1202 20 5
1715000 1796 1204 20 5
1720000 1793 1207 20 5
1725000 1800 1200 20 5
1730000 1793 1207 20 5
1735000 1788 1212 20 5
1740000 1800 1200 20 5
1745000 1803 1197 20 5
1750000 1802 1198 21 4
1755000 1789 1211 20 5
1760000 1796 1204 20 5
1765000 1802 1198 20 5
1770000 1792 1208 20 5
1775000 1794 1206 20 5
1780000 1800 1200 20 5
1785000 1779 1221 20 5
1790000 1787 1213 21 4
1795000 1806 1194 20 5
1800000 1809 1191 20 5
1805000 1800 1200 20 5
1810000 1810 1190 21 4
1815000 1797 1203 20 5
1820000 1814 1186 20 5
1825000 1806 1194 20 5
1830000 1826 1174 20 5
1835000 1817 1183 20 5
1840000 1807 1193 20 5
1845000 1816 1184 21 4
1850000 1811 1189 20 5
1855000 1811 1189 21 4
1860000 1797 1203 20 5
1865000 1788 1212 20 5
1870000 1810 1190 20 5
1875000 1813 1187 20 5
1880000 1803 1197 20 5
1885000 1811 1189 20 5
1890000 1799 1201 20 5
1895000 1807 1193 20 5
1900000 1801 1199 20 5
1905000 1810 1190 20 5
1910000 1817 1183 20 5
1915000 1809 1191 20 5
1920000 1818 1182 20 5
1925000 1815 1185 20 5
1930000 1814 1186 20 5
1935000 1812 1188 20 5
1940000 1815 1185 20 5
1945000 1803 1197 20 5
1950000 1807 1193 20 5
1955000 1815 1185 20 5
1960000 1815 1185 21 4
1965000 1805 1195 21 4
1970000 1816 1184 20 5
1975000 1807 1193 20 5
1980000 1804 1196 20 5
1985000 1800 1200 20 5
