step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
0 873 2127 63 37
5000 875 2125 62 38
10000 885 2115 62 38
15000 883 2117 62 38
20000 878 2122 60 40
25000 880 2120 61 39
30000 876 2124 62 38
35000 884 2116 62 38
40000 880 2120 62 38
45000 889 2111 61 39
50000 895 2105 62 38
55000 893 2107 62 38
60000 896 2104 62 38
65000 897 2103 63 37
70000 902 2098 64 36
75000 890 2110 64 36
80000 901 2099 64 36
85000 907 2093 64 36
90000 897 2103 64 36
95000 903 2097 64 36
100000 907 2093 64 36
105000 902 2098 64 36
110000 911 2089 64 36
115000 900 2100 64 36
120000 906 2094 63 37
125000 904 2096 63 37
130000 894 2106 63 37
135000 901 2099 63 37
140000 898 2102 63 37
145000 901 2099 63 37
150000 903 2097 64 36
155000 904 2096 63 37
160000 902 2098 63 37
165000 909 2091 63 37
170000 907 2093 64 36
175000 911 2089 63 37
180000 910 2090 63 37
185000 901 2099 63 37
190000 911 2089 64 36
195000 918 2082 64 36
200000 910 2090 64 36
205000 914 2086 64 36
210000 906 2094 63 37
215000 913 2087 63 37
220000 898 2102 63 37
225000 909 2091 64 36
230000 911 2089 64 36
235000 919 2081 64 36
240000 912 2088 65 35
245000 918 2082 64 36
250000 916 2084 64 36
255000 906 2094 63 37
260000 914 2086 64 36
265000 907 2093 64 36
270000 903 2097 63 37
275000 909 2091 64 36
280000 907 2093 64 36
285000 912 2088 63 37
290000 912 2088 64 36
295000 911 2089 64 36
300000 905 2095 64 36
305000 915 2085 64 36
310000 905 2095 64 36
315000 915 2085 63 37
320000 910 2090 64 36
325000 905 2095 64 36
330000 912 2088 64 36
335000 908 2092 64 36
340000 917 2083 64 36
345000 919 2081 64 36
350000 911 2089 64 36
355000 910 2090 64 36
360000 910 2090 63 37
365000 915 2085 63 37
370000 913 2087 63 37
375000 914 2086 63 37
380000 904 2096 63 37
385000 915 2085 63 37
390000 909 2091 63 37
395000 910 2090 63 37
400000 907 2093 64 36
405000 912 2088 63 37
410000 907 2093 63 37
415000 914 2086 63 37
420000 905 2095 64 36
425000 904 2096 63 37
430000 906 2094 63 37
435000 907 2093 63 37
440000 901 2099 63 37
445000 907 2093 63 37
450000 902 2098 64 36
455000 904 2096 63 37
460000 911 2089 63 37
465000 913 2087 63 37
470000 907 2093 63 37
475000 908 2092 63 37
480000 911 2089 63 37
485000 909 2091 63 37
490000 917 2083 63 37
495000 919 2081 63 37
500000 900 2100 63 37
505000 905 2095 63 37
510000 905 2095 63 37
515000 908 2092 63 37
520000 902 2098 63 37
525000 901 2099 63 37
530000 909 2091 63 37
535000 904 2096 63 37
540000 901 2099 63 37
545000 907 2093 63 37
550000 909 2091 63 37
555000 911 2089 63 37
560000 914 2086 64 36
565000 908 2092 63 37
570000 911 2089 63 37
575000 912 2088 63 37
580000 914 2086 63 37
585000 914 2086 63 37
590000 908 2092 63 37
595000 910 2090 63 37
600000 916 2084 63 37
605000 909 2091 63 37
610000 907 2093 63 37
615000 909 2091 63 37
620000 912 2088 63 37
625000 914 2086 63 37
630000 909 2091 63 37
635000 905 2095 63 37
640000 911 2089 63 37
645000 912 2088 63 37
650000 904 2096 63 37
655000 910 2090 63 37
660000 911 2089 63 37
665000 907 2093 63 37
670000 912 2088 63 37
675000 900 2100 63 37
680000 905 2095 63 37
685000 900 2100 63 37
690000 902 2098 63 37
695000 902 2098 63 37
700000 901 2099 63 37
705000 904 2096 63 37
710000 914 2086 63 37
715000 907 2093 63 37
720000 908 2092 63 37
725000 901 2099 63 37
730000 905 2095 63 37
735000 900 2100 63 37
740000 904 2096 63 37
745000 904 2096 63 37
750000 897 2103 63 37
755000 893 2107 63 37
760000 897 2103 63 37
765000 906 2094 63 37
770000 910 2090 63 37
775000 890 2110 63 37
780000 910 2090 63 37
785000 904 2096 63 37
790000 904 2096 63 37
795000 911 2089 63 37
800000 910 2090 63 37
805000 903 2097 63 37
810000 906 2094 63 37
815000 900 2100 63 37
820000 901 2099 63 37
825000 907 2093 63 37
830000 909 2091 63 37
835000 902 2098 63 37
840000 906 2094 63 37
845000 909 2091 63 37
850000 906 2094 63 37
855000 910 2090 63 37
860000 910 2090 63 37
865000 911 2089 63 37
870000 909 2091 63 37
875000 907 2093 63 37
880000 911 2089 63 37
885000 916 2084 63 37
890000 907 2093 63 37
895000 916 2084 63 37
900000 918 2082 63 37
905000 917 2083 63 37
910000 922 2078 63 37
915000 921 2079 63 37
920000 921 2079 63 37
925000 918 2082 63 37
930000 913 2087 63 37
935000 920 2080 63 37
940000 919 2081 63 37
945000 925 2075 63 37
950000 916 2084 63 37
955000 918 2082 63 37
960000 925 2075 63 37
965000 919 2081 63 37
970000 918 2082 63 37
975000 916 2084 64 36
980000 917 2083 63 37
985000 917 2083 63 37
990000 909 2091 63 37
995000 915 2085 63 37
1000000 920 2080 64 36
1005000 916 2084 63 37
