step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
2940000 1152 1848 91 59
2945000 1147 1853 93 57
2950000 1141 1859 92 58
2955000 1147 1853 92 58
2960000 1148 1852 92 58
2965000 1159 1841 92 58
2970000 1153 1847 92 58
2975000 1155 1845 92 58
2980000 1160 1840 92 58
2985000 1155 1845 92 58
2990000 1156 1844 92 58
2995000 1160 1840 92 58
3000000 1158 1842 92 58
3005000 1152 1848 92 58
3010000 1158 1842 92 58
3015000 1154 1846 92 58
3020000 1164 1836 92 58
3025000 1165 1835 92 58
3030000 1169 1831 92 58
3035000 1165 1835 92 58
3040000 1166 1834 92 58
3045000 1158 1842 91 59
3050000 1159 1841 92 58
3055000 1158 1842 92 58
3060000 1155 1845 90 60
3065000 1164 1836 92 58
3070000 1159 1841 92 58
3075000 1152 1848 92 58
3080000 1160 1840 92 58
3085000 1158 1842 92 58
3090000 1162 1838 92 58
3095000 1162 1838 92 58
3100000 1159 1841 92 58
3105000 1163 1837 92 58
3110000 1159 1841 92 58
3115000 1162 1838 92 58
3120000 1160 1840 91 59
3125000 1155 1845 92 58
3130000 1166 1834 92 58
3135000 1160 1840 92 58
3140000 1165 1835 92 58
3145000 1155 1845 92 58
3150000 1158 1842 92 58
3155000 1166 1834 92 58
3160000 1162 1838 92 58
3165000 1162 1838 92 58
3170000 1169 1831 92 58
3175000 1176 1824 93 57
3180000 1165 1835 92 58
3185000 1157 1843 91 59
3190000 1159 1841 93 57
3195000 1164 1836 92 58
3200000 1160 1840 92 58
3205000 1156 1844 92 58
3210000 1160 1840 91 59
3215000 1164 1836 92 58
3220000 1165 1835 92 58
3225000 1157 1843 92 58
3230000 1160 1840 92 58
3235000 1161 1839 92 58
3240000 1165 1835 92 58
3245000 1162 1838 92 58
3250000 1163 1837 92 58
3255000 1158 1842 92 58
3260000 1157 1843 92 58
3265000 1161 1839 92 58
3270000 1156 1844 92 58
3275000 1158 1842 92 58
3280000 1151 1849 92 58
3285000 1158 1842 92 58
3290000 1150 1850 92 58
3295000 1155 1845 92 58
3300000 1158 1842 92 58
3305000 1159 1841 92 58
3310000 1156 1844 92 58
3315000 1157 1843 92 58
3320000 1159 1841 92 58
3325000 1157 1843 91 59
3330000 1167 1833 92 58
3335000 1169 1831 92 58
3340000 1172 1828 92 58
3345000 1162 1838 92 58
3350000 1166 1834 92 58
3355000 1160 1840 92 58
3360000 1164 1836 92 58
3365000 1166 1834 92 58
3370000 1162 1838 91 59
3375000 1154 1846 92 58
3380000 1164 1836 91 59
3385000 1164 1836 91 59
3390000 1158 1842 92 58
3395000 1161 1839 92 58
3400000 1164 1836 92 58
3405000 1162 1838 92 58
3410000 1153 1847 92 58
3415000 1152 1848 92 58
3420000 1153 1847 92 58
3425000 1163 1837 92 58
3430000 1158 1842 91 59
3435000 1164 1836 91 59
3440000 1157 1843 92 58
3445000 1163 1837 92 58
3450000 1158 1842 93 57
3455000 1166 1834 93 57
3460000 1163 1837 92 58
3465000 1158 1842 92 58
3470000 1157 1843 92 58
3475000 1161 1839 92 58
3480000 1163 1837 92 58
3485000 1163 1837 93 57
3490000 1160 1840 92 58
3495000 1162 1838 92 58
3500000 1163 1837 90 60
3505000 1155 1845 91 59
3510000 1155 1845 92 58
3515000 1152 1848 92 58
3520000 1151 1849 92 58
3525000 1157 1843 92 58
3530000 1161 1839 92 58
3535000 1162 1838 92 58
3540000 1162 1838 92 58
3545000 1157 1843 91 59
3550000 1157 1843 92 58
3555000 1164 1836 91 59
3560000 1154 1846 91 59
3565000 1154 1846 91 59
3570000 1154 1846 92 58
3575000 1153 1847 91 59
3580000 1158 1842 90 60
3585000 1154 1846 91 59
3590000 1164 1836 91 59
3595000 1164 1836 91 59
3600000 1156 1844 91 59
3605000 1164 1836 91 59
3610000 1166 1834 92 58
3615000 1161 1839 92 58
3620000 1171 1829 91 59
3625000 1165 1835 91 59
3630000 1164 1836 91 59
3635000 1159 1841 90 60
3640000 1157 1843 91 59
3645000 1165 1835 91 59
3650000 1160 1840 91 59
3655000 1163 1837 91 59
3660000 1160 1840 91 59
3665000 1171 1829 91 59
3670000 1161 1839 91 59
3675000 1161 1839 91 59
3680000 1160 1840 91 59
3685000 1162 1838 91 59
3690000 1165 1835 91 59
3695000 1167 1833 91 59
3700000 1166 1834 91 59
3705000 1169 1831 91 59
3710000 1159 1841 91 59
3715000 1163 1837 91 59
3720000 1162 1838 91 59
3725000 1166 1834 91 59
3730000 1161 1839 91 59
3735000 1162 1838 91 59
3740000 1164 1836 91 59
3745000 1159 1841 91 59
3750000 1164 1836 91 59
3755000 1168 1832 91 59
3760000 1158 1842 91 59
3765000 1156 1844 91 59
3770000 1165 1835 91 59
3775000 1159 1841 92 58
3780000 1159 1841 92 58
3785000 1158 1842 92 58
3790000 1163 1837 92 58
3795000 1162 1838 92 58
3800000 1163 1837 92 58
3805000 1160 1840 92 58
3810000 1146 1854 92 58
3815000 1155 1845 92 58
3820000 1156 1844 92 58
3825000 1163 1837 92 58
3830000 1161 1839 92 58
3835000 1161 1839 92 58
3840000 1158 1842 92 58
3845000 1158 1842 92 58
3850000 1153 1847 92 58
3855000 1156 1844 92 58
3860000 1159 1841 92 58
3865000 1154 1846 92 58
3870000 1154 1846 92 58
3875000 1157 1843 92 58
3880000 1156 1844 92 58
3885000 1150 1850 92 58
3890000 1161 1839 93 57
3895000 1164 1836 92 58
3900000 1163 1837 92 58
3905000 1160 1840 92 58
3910000 1163 1837 92 58
3915000 1163 1837 92 58
3920000 1166 1834 91 59
3925000 1167 1833 92 58
3930000 1166 1834 92 58
3935000 1170 1830 92 58
3940000 1166 1834 92 58
3945000 1162 1838 92 58
3950000 1171 1829 91 59
3955000 1165 1835 93 57
3960000 1165 1835 92 58
3965000 1170 1830 92 58
3970000 1158 1842 91 59
3975000 1162 1838 91 59
3980000 1157 1843 92 58
3985000 1159 1841 92 58
3990000 1155 1845 92 58
3995000 1159 1841 91 59
4000000 1158 1842 92 58
4005000 1164 1836 92 58
4010000 1159 1841 92 58
4015000 1156 1844 92 58
4020000 1155 1845 92 58
4025000 1157 1843 92 58
4030000 1151 1849 92 58
4035000 1146 1854 92 58
4040000 1154 1846 93 57
4045000 1156 1844 92 58
4050000 1164 1836 92 58
4055000 1164 1836 91 59
4060000 1167 1833 92 58
4065000 1170 1830 92 58
4070000 1163 1837 92 58
4075000 1164 1836 92 58
4080000 1164 1836 92 58
4085000 1166 1834 91 59
4090000 1161 1839 92 58
4095000 1166 1834 92 58
4100000 1160 1840 92 58
4105000 1163 1837 92 58
4110000 1164 1836 92 58
4115000 1168 1832 92 58
4120000 1163 1837 92 58
4125000 1163 1837 92 58
4130000 1159 1841 92 58
4135000 1168 1832 92 58
4140000 1163 1837 92 58
4145000 1166 1834 92 58
4150000 1165 1835 92 58
4155000 1166 1834 92 58
4160000 1167 1833 91 59
4165000 1167 1833 92 58
4170000 1173 1827 92 58
4175000 1167 1833 92 58
4180000 1167 1833 92 58
4185000 1165 1835 92 58
4190000 1166 1834 92 58
4195000 1160 1840 92 58
4200000 1168 1832 92 58
4205000 1166 1834 92 58
4210000 1165 1835 93 57
4215000 1164 1836 92 58
4220000 1164 1836 92 58
4225000 1156 1844 92 58
4230000 1157 1843 92 58
4235000 1162 1838 92 58
4240000 1160 1840 92 58
4245000 1164 1836 92 58
4250000 1164 1836 92 58
4255000 1165 1835 92 58
4260000 1157 1843 92 58
4265000 1164 1836 92 58
4270000 1171 1829 93 57
4275000 1159 1841 92 58
4280000 1165 1835 92 58
4285000 1171 1829 92 58
4290000 1166 1834 92 58
4295000 1176 1824 92 58
4300000 1166 1834 92 58
4305000 1164 1836 92 58
4310000 1165 1835 92 58
4315000 1175 1825 92 58
4320000 1177 1823 93 57
4325000 1176 1824 93 57
4330000 1169 1831 92 58
4335000 1173 1827 92 58
4340000 1173 1827 92 58
4345000 1176 1824 92 58
4350000 1172 1828 91 59
4355000 1173 1827 92 58
4360000 1173 1827 92 58
4365000 1176 1824 92 58
4370000 1169 1831 93 57
4375000 1172 1828 92 58
4380000 1176 1824 92 58
4385000 1176 1824 92 58
4390000 1173 1827 92 58
4395000 1172 1828 92 58
4400000 1164 1836 91 59
4405000 1172 1828 92 58
4410000 1171 1829 92 58
4415000 1179 1821 93 57
4420000 1178 1822 92 58
4425000 1169 1831 92 58
4430000 1173 1827 92 58
4435000 1170 1830 92 58
4440000 1164 1836 92 58
4445000 1175 1825 92 58
4450000 1174 1826 92 58
4455000 1180 1820 92 58
4460000 1183 1817 92 58
4465000 1178 1822 92 58
4470000 1177 1823 91 59
4475000 1179 1821 92 58
4480000 1188 1812 92 58
4485000 1180 1820 92 58
4490000 1173 1827 92 58
4495000 1172 1828 92 58
4500000 1177 1823 92 58
4505000 1183 1817 92 58
4510000 1178 1822 92 58
4515000 1171 1829 92 58
4520000 1170 1830 92 58
4525000 1170 1830 92 58
4530000 1178 1822 93 57
4535000 1180 1820 92 58
4540000 1183 1817 92 58
4545000 1175 1825 92 58
4550000 1179 1821 92 58
4555000 1183 1817 92 58
4560000 1178 1822 93 57
4565000 1176 1824 93 57
4570000 1178 1822 93 57
4575000 1175 1825 93 57
4580000 1181 1819 92 58
4585000 1176 1824 92 58
4590000 1177 1823 92 58
4595000 1178 1822 93 57
4600000 1170 1830 93 57
4605000 1176 1824 92 58
4610000 1179 1821 92 58
4615000 1182 1818 93 57
4620000 1176 1824 94 56
4625000 1176 1824 92 58
4630000 1175 1825 92 58
4635000 1178 1822 92 58
4640000 1181 1819 92 58
4645000 1180 1820 92 58
4650000 1183 1817 92 58
4655000 1176 1824 92 58
4660000 1175 1825 92 58
4665000 1174 1826 91 59
4670000 1175 1825 92 58
4675000 1178 1822 92 58
4680000 1178 1822 92 58
4685000 1174 1826 92 58
4690000 1182 1818 92 58
4695000 1176 1824 91 59
4700000 1183 1817 92 58
4705000 1179 1821 93 57
4710000 1184 1816 93 57
4715000 1177 1823 92 58
4720000 1182 1818 93 57
4725000 1185 1815 93 57
4730000 1179 1821 92 58
4735000 1180 1820 92 58
4740000 1180 1820 92 58
4745000 1187 1813 93 57
4750000 1188 1812 92 58
4755000 1183 1817 92 58
4760000 1180 1820 94 56
4765000 1177 1823 93 57
4770000 1177 1823 92 58
4775000 1181 1819 92 58
4780000 1180 1820 92 58
4785000 1181 1819 92 58
4790000 1176 1824 92 58
4795000 1173 1827 92 58
4800000 1173 1827 92 58
4805000 1181 1819 92 58
4810000 1186 1814 92 58
4815000 1190 1810 92 58
4820000 1180 1820 92 58
4825000 1180 1820 92 58
4830000 1180 1820 93 57
4835000 1183 1817 91 59
4840000 1176 1824 93 57
4845000 1179 1821 92 58
4850000 1176 1824 92 58
4855000 1178 1822 92 58
4860000 1186 1814 92 58
4865000 1185 1815 93 57
4870000 1179 1821 93 57
4875000 1175 1825 92 58
4880000 1176 1824 92 58
4885000 1181 1819 92 58
4890000 1179 1821 92 58
4895000 1167 1833 93 57
4900000 1170 1830 93 57
4905000 1177 1823 92 58
4910000 1182 1818 92 58
4915000 1176 1824 92 58
4920000 1178 1822 92 58
4925000 1178 1822 92 58
4930000 1177 1823 92 58
4935000 1174 1826 93 57
4940000 1172 1828 92 58
4945000 1173 1827 93 57
4950000 1172 1828 92 58
4955000 1168 1832 92 58
4960000 1175 1825 92 58
4965000 1172 1828 92 58
4970000 1169 1831 92 58
4975000 1168 1832 92 58
4980000 1173 1827 91 59
4985000 1176 1824 92 58
4990000 1184 1816 92 58
4995000 1173 1827 92 58
5000000 1173 1827 92 58
5005000 1171 1829 92 58
5010000 1167 1833 92 58
5015000 1170 1830 91 59
5020000 1173 1827 93 57
5025000 1163 1837 92 58
5030000 1167 1833 92 58
5035000 1173 1827 92 58
5040000 1178 1822 92 58
5045000 1174 1826 92 58
